,HUM_Open,HUM_High,HUM_Low,HUM_Close,HUM_Adj Close,HUM_Volume,HUM_Dividend Amount,HUM_Split Coefficient
2020-10-02,414.33,415.28,405.14,408.31,396.301576408509,521457,0.0,1.0
2020-10-01,415.92,417.14,409.69,415.36,403.144235451099,541294,0.0,1.0
2020-09-30,403.2,419.06,401.125,413.89,401.717468246474,701680,0.0,1.0
2020-09-29,400.59,404.24,398.6417,401.5,389.691858950347,847649,0.625,1.0
2020-09-28,403.97,409.47,399.27,400.0,387.632560970193,697336,0.0,1.0
2020-09-25,384.4,401.15,384.4,400.85,388.456280162255,683996,0.0,1.0
2020-09-24,383.81,388.07,382.7224,387.0,375.034502738662,379270,0.0,1.0
2020-09-23,388.6,391.4,384.46,385.42,373.50335412283,998401,0.0,1.0
2020-09-22,395.81,398.56,385.11,386.76,374.80192320208,1086976,0.0,1.0
2020-09-21,393.96,395.26,383.21,394.51,382.312304070877,1151810,0.0,1.0
2020-09-18,397.9,405.5099,397.03,402.63,390.181245058572,1275253,0.0,1.0
2020-09-17,396.34,399.3,391.52,397.5,385.209857464129,559183,0.0,1.0
2020-09-16,403.48,406.085,398.641,399.07,386.731315265937,420408,0.0,1.0
2020-09-15,404.74,407.0,398.61,399.99,387.622870156169,509403,0.0,1.0
2020-09-14,395.44,406.24,394.26,403.63,391.150326460998,430327,0.0,1.0
2020-09-11,395.78,397.13,386.33,391.36,379.259697653237,731949,0.0,1.0
2020-09-10,409.12,411.0,392.8,393.37,381.207551272112,557230,0.0,1.0
2020-09-09,406.95,411.98,405.64,408.22,395.598410098131,464610,0.0,1.0
2020-09-08,411.46,411.46,401.55,405.37,392.836528101218,630901,0.0,1.0
2020-09-04,421.21,421.31,409.75,413.19,400.414744668185,738885,0.0,1.0
2020-09-03,428.18,431.12,414.23,421.28,408.254613213807,814796,0.0,1.0
2020-09-02,417.32,429.065,415.37,427.77,414.543951515549,736940,0.0,1.0
2020-09-01,413.14,418.51,413.14,414.85,402.023419796211,597449,0.0,1.0
2020-08-31,407.75,416.28,406.69,415.17,402.333525844988,1035276,0.0,1.0
2020-08-28,408.85,413.21,404.79,408.04,395.423975445694,537475,0.0,1.0
2020-08-27,404.52,411.52,401.68,407.45,394.852217418263,650502,0.0,1.0
2020-08-26,404.21,405.09,397.59,403.73,391.24723460124,535015,0.0,1.0
2020-08-25,408.97,408.97,401.835,405.84,393.291996360358,527666,0.0,1.0
2020-08-24,420.03,422.75,405.08,406.08,393.52457589694,593948,0.0,1.0
2020-08-21,415.52,419.02,412.35,418.79,405.841600521768,473515,0.0,1.0
2020-08-20,417.08,418.28,412.16,413.96,401.160937348053,335272,0.0,1.0
2020-08-19,415.74,421.88,415.08,418.0,405.076026213852,685841,0.0,1.0
2020-08-18,422.55,422.55,415.45,417.17,404.271688649839,379087,0.0,1.0
2020-08-17,420.91,423.42,418.64,420.01,407.023879832727,366846,0.0,1.0
2020-08-14,417.37,422.02,413.55,422.02,408.971733451602,337787,0.0,1.0
2020-08-13,417.94,419.93,414.0168,419.5,406.52964831749,322209,0.0,1.0
2020-08-12,419.15,423.89,417.31,420.06,407.072333902848,543232,0.0,1.0
2020-08-11,423.22,425.46,414.76,415.77,402.914974686443,566319,0.0,1.0
2020-08-10,418.01,423.8498,414.75,419.76,406.781609482121,639943,0.0,1.0
2020-08-07,407.76,418.84,407.76,417.94,405.017881329706,915788,0.0,1.0
2020-08-06,403.72,410.75,403.04,407.63,395.026652070699,899971,0.0,1.0
2020-08-05,394.52,404.75,394.51,403.91,391.421669253677,905234,0.0,1.0
2020-08-04,391.95,396.3656,388.8905,391.18,379.0852630008,748723,0.0,1.0
2020-08-03,395.23,395.56,387.9,394.55,382.351067326974,446368,0.0,1.0
2020-07-31,396.56,398.11,387.35,392.45,380.315996381881,722654,0.0,1.0
2020-07-30,391.04,401.69,387.8043,398.54,386.217702122652,492035,0.0,1.0
2020-07-29,388.46,401.0,387.0,396.4,384.143867921461,804435,0.0,1.0
2020-07-28,390.04,390.92,384.51,386.65,374.695324247813,402583,0.0,1.0
2020-07-27,390.99,394.28,387.125,391.02,378.930209976412,831362,0.0,1.0
2020-07-24,398.94,399.0,390.89,392.14,380.015581147129,458852,0.0,1.0
2020-07-23,403.1,407.099,396.63,397.75,385.452127814736,297065,0.0,1.0
2020-07-22,398.24,402.74,395.0,402.37,389.929283893941,414981,0.0,1.0
2020-07-21,399.99,401.52,396.28,397.59,385.297074790348,518632,0.0,1.0
2020-07-20,404.0,404.84,394.67,396.76,384.492737226334,506527,0.0,1.0
2020-07-17,399.16,405.19,397.69,404.49,391.983736467083,672305,0.0,1.0
2020-07-16,394.95,401.83,392.77,395.89,383.649636406224,894590,0.0,1.0
2020-07-15,392.69,395.85,385.58,395.37,383.145714076963,813271,0.0,1.0
2020-07-14,380.25,396.82,379.73,396.54,384.279539317801,1093190,0.0,1.0
2020-07-13,382.76,390.39,381.17,381.87,370.063115144219,595430,0.0,1.0
2020-07-10,385.02,385.02,377.2,381.58,369.782081537516,464869,0.0,1.0
2020-07-09,385.12,387.59,378.62,382.92,371.080650616766,942222,0.0,1.0
2020-07-08,393.0,396.03,384.02,386.0,374.065421336236,544436,0.0,1.0
2020-07-07,393.34,397.56,390.74,391.7,379.589185330062,888935,0.0,1.0
2020-07-06,395.54,396.76,389.62,396.46,384.202012805607,733149,0.0,1.0
2020-07-02,393.0,397.71,389.81,391.89,379.773310796522,669014,0.0,1.0
2020-07-01,388.49,395.0,385.77,391.55,379.443823119698,870483,0.0,1.0
2020-06-30,381.03,389.3,379.0,387.75,375.761313790481,909136,0.0,1.0
2020-06-29,374.94,379.9,373.67,379.36,367.630720824131,732479,0.625,1.0
2020-06-26,376.84,380.31,373.25,374.64,362.459500373837,1159343,0.0,1.0
2020-06-25,370.93,376.91,365.06,376.13,363.901056682712,585706,0.0,1.0
2020-06-24,378.49,382.39,365.91,371.8,359.711835999873,711923,0.0,1.0
2020-06-23,381.95,385.89,375.51,381.78,369.367360806971,740469,0.0,1.0
2020-06-22,378.6,381.43,371.3,379.81,367.461410519397,659497,0.0,1.0
2020-06-19,385.05,389.73,379.72,380.76,368.380523602237,959199,0.0,1.0
2020-06-18,377.8,379.46,373.0,379.07,366.745469802238,793705,0.0,1.0
2020-06-17,379.87,383.23,377.1,380.0,367.645233135965,948965,0.0,1.0
2020-06-16,388.07,388.07,375.0,378.0,365.710258224723,935722,0.0,1.0
2020-06-15,369.0,379.3,366.06,378.85,366.532622562001,1011876,0.0,1.0
2020-06-12,383.34,385.44,370.62,378.72,366.406849192771,1076022,0.0,1.0
2020-06-11,387.9,387.9,367.77,373.54,361.395264172654,1206861,0.0,1.0
2020-06-10,393.86,394.6,385.55,392.51,379.748501205784,1047481,0.0,1.0
2020-06-09,395.0,399.56,390.0,390.18,377.494255434187,1050661,0.0,1.0
2020-06-08,390.0,402.47,383.54,398.1,385.156756082705,1262890,0.0,1.0
2020-06-05,396.26,403.06,388.48,389.86,377.184659448388,1528945,0.0,1.0
2020-06-04,390.19,399.8,386.51,392.27,379.516304216435,872519,0.0,1.0
2020-06-03,405.0,407.35,392.41,393.73,380.928835901641,801062,0.0,1.0
2020-06-02,400.72,410.37,395.22,404.9,391.735670780927,769523,0.0,1.0
2020-06-01,407.92,409.41,399.21,401.5,388.446213431816,733865,0.0,1.0
2020-05-29,406.29,411.88,397.48,410.65,397.298723650748,1810189,0.0,1.0
2020-05-28,404.74,411.52,402.03,403.81,390.6811094543,839540,0.0,1.0
2020-05-27,398.0,400.03,383.66,399.34,386.356440527675,835332,0.0,1.0
2020-05-26,404.07,404.74,396.34,397.09,384.179593752528,731318,0.0,1.0
2020-05-22,396.23,397.73,389.6,394.43,381.606077120576,415854,0.0,1.0
2020-05-21,391.02,398.33,387.41,395.27,382.418766583297,691859,0.0,1.0
2020-05-20,397.83,400.87,389.51,391.19,378.471417764364,686393,0.0,1.0
2020-05-19,391.05,402.44,387.99,394.47,381.644776618801,759300,0.0,1.0
2020-05-18,407.99,412.7,391.0,392.37,379.613052961997,1063813,0.0,1.0
2020-05-15,385.22,398.82,385.22,398.22,385.272854577379,960417,0.0,1.0
2020-05-14,373.07,387.87,373.01,385.81,373.266335253123,754104,0.0,1.0
2020-05-13,386.54,393.65,372.21,377.42,365.149115500463,982776,0.0,1.0
2020-05-12,383.0,392.13,383.0,383.71,371.234611596319,1148499,0.0,1.0
2020-05-11,376.26,382.67,375.57,380.04,367.68393263419,736053,0.0,1.0
2020-05-08,377.09,379.87,374.25,377.5,365.226514496913,926631,0.0,1.0
2020-05-07,380.0,382.98,370.22,371.42,359.344190766738,645740,0.0,1.0
2020-05-06,386.69,388.61,373.69,374.99,362.798120983304,735258,0.0,1.0
2020-05-05,378.65,388.73,375.53,384.06,371.573232205786,875984,0.0,1.0
2020-05-04,372.34,378.18,364.77,377.84,365.555460231824,778347,0.0,1.0
2020-05-01,373.55,381.17,365.24,372.24,360.137530480347,1089460,0.0,1.0
2020-04-30,374.31,392.58,372.88,381.82,369.406060305196,1693815,0.0,1.0
2020-04-29,380.0,386.76,365.0,377.38,365.110416002238,1760603,0.0,1.0
2020-04-28,378.83,379.13,359.46,362.87,351.072173021178,1301088,0.0,1.0
2020-04-27,372.4,374.88,366.78,373.52,361.375914423542,704682,0.0,1.0
2020-04-24,369.82,369.82,363.33,369.09,357.089944995141,941237,0.0,1.0
2020-04-23,370.73,375.81,363.15,366.07,354.168132879165,1233386,0.0,1.0
2020-04-22,365.18,376.22,364.29,367.17,355.232369080348,1072136,0.0,1.0
2020-04-21,360.5,363.23,356.01,358.86,347.192548324138,980262,0.0,1.0
2020-04-20,367.11,377.58,366.0,367.33,355.387167073248,1172356,0.0,1.0
2020-04-17,381.62,383.67,365.67,373.59,361.443638545435,1441279,0.0,1.0
2020-04-16,356.0,380.35,353.28,377.31,365.042691880345,1450555,0.0,1.0
2020-04-15,349.0,359.33,344.95,353.54,342.045515060235,1431273,0.0,1.0
2020-04-14,356.27,364.04,351.29,352.21,340.758756744259,1497255,0.0,1.0
2020-04-13,343.69,349.03,337.54,348.26,336.937181294556,1380270,0.0,1.0
2020-04-09,336.76,345.24,332.48,341.9,330.783961076807,2190138,0.0,1.0
2020-04-08,324.82,346.0,319.33,337.26,326.294819282725,1619631,0.0,1.0
2020-04-07,340.09,345.0,318.06,320.05,309.644360171489,1747260,0.0,1.0
2020-04-06,305.22,330.84,301.29,327.47,316.823117092196,1559182,0.0,1.0
2020-04-03,293.68,299.0,285.49,291.63,282.148366682741,1198739,0.0,1.0
2020-04-02,293.0,306.94,287.9,300.11,290.352660306407,1068727,0.0,1.0
2020-04-01,300.0,302.47,288.01,298.75,289.036877366762,1607667,0.0,1.0
2020-03-31,312.06,317.85,298.58,314.02,303.810410814094,2504228,0.0,1.0
2020-03-30,299.32,318.97,298.07,311.23,301.111120812912,1635868,0.625,1.0
2020-03-27,290.14,304.0,289.0,297.07,286.835486555905,1918708,0.0,1.0
2020-03-26,272.34,306.96,270.04,304.48,293.990200782785,2204111,0.0,1.0
2020-03-25,229.18,281.28,225.63,269.01,259.74219624467,3035069,0.0,1.0
2020-03-24,227.55,243.93,218.1,234.06,225.996276915458,3403243,0.0,1.0
2020-03-23,230.85,239.78,208.25,214.43,207.042560279337,3564568,0.0,1.0
2020-03-20,261.01,273.81,230.28,230.61,222.665134664077,3308798,0.0,1.0
2020-03-19,246.58,261.33,235.02,256.19,247.363864748232,1912319,0.0,1.0
2020-03-18,257.81,259.31,230.0,246.58,238.084943868297,3175622,0.0,1.0
2020-03-17,276.01,277.85,262.04,272.58,263.18920431349,2568230,0.0,1.0
2020-03-16,261.05,292.3,251.13,270.21,260.900854419063,2795253,0.0,1.0
2020-03-13,307.0,314.59,280.06,313.91,303.095322936561,2154594,0.0,1.0
2020-03-12,305.53,317.08,291.23,293.05,282.953981671687,1722390,0.0,1.0
2020-03-11,342.04,350.56,325.72,328.22,316.912321666204,2243699,0.0,1.0
2020-03-10,346.33,357.31,342.13,349.3,337.266083596383,1816335,0.0,1.0
2020-03-09,336.69,348.81,323.3,337.2,325.582947004582,2165810,0.0,1.0
2020-03-06,358.5,368.28,351.42,367.01,354.365947153474,2131886,0.0,1.0
2020-03-05,364.5,379.37,361.85,370.6,357.832266191868,2270016,0.0,1.0
2020-03-04,358.61,374.69,357.51,372.34,359.512320544739,3319225,0.0,1.0
2020-03-03,344.81,353.65,322.61,325.37,314.160508502019,1914041,0.0,1.0
2020-03-02,321.5,346.97,313.66,345.36,333.461822590458,1856195,0.0,1.0
2020-02-28,306.85,319.78,304.14,319.68,308.666537658436,2130117,0.0,1.0
2020-02-27,322.26,325.98,312.45,314.33,303.500853297598,1484771,0.0,1.0
2020-02-26,333.09,336.19,323.62,328.67,317.346818481601,1250510,0.0,1.0
2020-02-25,349.64,349.64,329.69,332.02,320.581405885116,1253618,0.0,1.0
2020-02-24,353.0,355.94,345.64,346.16,334.234261373387,1213041,0.0,1.0
2020-02-21,368.44,371.46,363.32,369.67,356.934306106713,526270,0.0,1.0
2020-02-20,373.98,375.02,366.32,370.99,358.208830098546,822244,0.0,1.0
2020-02-19,372.5,379.22,371.01,378.52,365.479410142866,539264,0.0,1.0
2020-02-18,376.96,385.0,370.0,372.12,359.299899879434,1029785,0.0,1.0
2020-02-14,379.68,380.0,370.8,375.85,362.90139570484,837733,0.0,1.0
2020-02-13,370.09,381.04,370.09,380.2,367.101531587017,1344332,0.0,1.0
2020-02-12,361.49,375.19,361.49,373.86,360.979954232304,1581110,0.0,1.0
2020-02-11,353.88,357.51,351.8,357.17,344.864950123447,648372,0.0,1.0
2020-02-10,351.66,356.19,351.09,353.0,340.83861296743,748299,0.0,1.0
2020-02-07,359.15,361.18,352.6,353.26,341.089655571882,938589,0.0,1.0
2020-02-06,366.75,366.75,347.31,359.15,346.776736111197,1193714,0.0,1.0
2020-02-05,349.43,367.93,349.43,364.8,352.232085015633,1571421,0.0,1.0
2020-02-04,337.12,346.18,335.73,342.75,330.941741061152,1409521,0.0,1.0
2020-02-03,339.15,341.28,332.26,333.09,321.614542757284,1354734,0.0,1.0
2020-01-31,340.45,341.53,332.91,336.24,324.656020465067,1519567,0.0,1.0
2020-01-30,348.35,350.51,340.02,343.24,331.414859815696,1225091,0.0,1.0
2020-01-29,352.08,355.11,348.31,351.57,339.457878642944,1581279,0.0,1.0
2020-01-28,348.1,357.2,346.01,352.85,340.693780695631,999587,0.0,1.0
2020-01-27,352.42,352.86,344.13,346.91,334.958422732383,1294987,0.0,1.0
2020-01-24,364.45,364.45,354.19,356.9,344.604252034209,973926,0.0,1.0
2020-01-23,365.64,367.68,361.82,363.58,351.054115871666,709023,0.0,1.0
2020-01-22,367.1,368.1,360.93,365.72,353.120389616001,560981,0.0,1.0
2020-01-21,363.26,369.93,361.94,364.87,352.299673409139,849392,0.0,1.0
2020-01-17,364.5,368.07,362.0,366.55,353.92179485329,882830,0.0,1.0
2020-01-16,366.11,367.83,363.76,367.13,354.481812970914,493681,0.0,1.0
2020-01-15,358.14,369.24,355.89,364.07,351.52723462621,1126833,0.0,1.0
2020-01-14,356.26,361.43,355.2,357.25,344.94219400174,1377131,0.0,1.0
2020-01-13,363.21,364.75,354.77,356.88,344.584941064636,1732043,0.0,1.0
2020-01-10,366.08,369.08,362.63,364.12,351.575512050143,1035748,0.0,1.0
2020-01-09,373.0,373.76,363.2,364.51,351.952075956821,1760727,0.0,1.0
2020-01-08,368.18,376.4,367.39,375.0,362.080679497978,1201693,0.0,1.0
2020-01-07,369.0,369.0,363.09,366.87,354.230770366462,669199,0.0,1.0
2020-01-06,364.25,370.64,363.5,370.55,357.783988767935,956052,0.0,1.0
2020-01-03,366.8,372.0,364.38,364.86,352.290017924353,891408,0.0,1.0
2020-01-02,367.16,367.9,360.53,363.24,350.725829388921,678021,0.0,1.0
2019-12-31,367.8,369.15,363.02,366.52,353.89282839893,557309,0.0,1.0
2019-12-30,370.38,371.05,366.88,367.77,355.099763997257,414784,0.55,1.0
2019-12-27,371.8,372.92,369.88,371.0,357.683569838679,363465,0.0,1.0
2019-12-26,368.51,370.21,364.81,369.61,356.343461585106,366425,0.0,1.0
2019-12-24,368.23,369.58,366.53,368.34,355.119046130402,172499,0.0,1.0
2019-12-23,369.16,370.85,367.47,367.76,354.559864269199,533019,0.0,1.0
2019-12-20,367.77,369.48,364.57,368.79,355.552894126163,1868226,0.0,1.0
2019-12-19,367.46,369.97,363.94,365.6,352.477393889545,1048499,0.0,1.0
2019-12-18,363.92,372.31,362.7,367.55,354.357401871177,982848,0.0,1.0
2019-12-17,365.36,367.4,359.74,363.92,350.85769470537,1275050,0.0,1.0
2019-12-16,356.52,370.59,352.63,365.88,352.747343753574,2135140,0.0,1.0
2019-12-13,347.4,353.82,347.0,353.13,340.454983873673,862540,0.0,1.0
2019-12-12,345.19,348.69,343.64,347.03,334.573933264466,829903,0.0,1.0
2019-12-11,344.8,348.18,341.28,344.78,332.40469328566,632291,0.0,1.0
2019-12-10,342.52,345.54,340.57,344.56,332.192589821066,687093,0.0,1.0
2019-12-09,347.43,347.58,342.17,342.28,329.994426642542,642752,0.0,1.0
2019-12-06,345.3,350.46,345.3,348.14,335.64409165401,902235,0.0,1.0
2019-12-05,344.12,346.68,341.24,345.21,332.819259148276,725576,0.0,1.0
2019-12-04,342.01,346.8,342.01,344.12,331.768382891877,714707,0.0,1.0
2019-12-03,335.03,343.93,333.28,341.84,329.570219713353,906119,0.0,1.0
2019-12-02,342.39,343.29,336.86,338.25,326.109076813836,816558,0.0,1.0
2019-11-29,341.56,343.42,339.64,341.23,328.982114652433,306261,0.0,1.0
2019-11-27,342.11,344.86,341.41,341.94,329.666630379078,473686,0.0,1.0
2019-11-26,344.82,345.71,341.36,342.09,329.811246377665,1291420,0.0,1.0
2019-11-25,339.7,345.19,336.67,344.82,332.44325755195,1062378,0.0,1.0
2019-11-22,337.31,338.9,336.01,338.24,326.099435747264,774998,0.0,1.0
2019-11-21,336.4,338.75,335.48,338.47,326.321180278431,1230266,0.0,1.0
2019-11-20,336.3,338.37,332.69,337.77,325.646305618358,878949,0.0,1.0
2019-11-19,336.0,337.79,331.83,336.13,324.065170700472,736103,0.0,1.0
2019-11-18,334.86,341.99,331.91,334.54,322.532241115449,1607504,0.0,1.0
2019-11-15,318.02,340.48,317.01,335.55,323.505988839269,2212942,0.0,1.0
2019-11-14,318.68,320.51,316.93,318.0,306.585917004582,966262,0.0,1.0
2019-11-13,318.09,321.48,318.09,318.9,307.453612996105,618059,0.0,1.0
2019-11-12,316.37,320.83,315.32,320.29,308.793721249678,1096120,0.0,1.0
2019-11-11,316.92,320.12,315.85,317.56,306.161710075394,1479885,0.0,1.0
2019-11-08,315.72,320.01,314.15,317.58,306.180992208538,1429570,0.0,1.0
2019-11-07,306.81,316.25,303.56,315.14,303.828571964855,1710395,0.0,1.0
2019-11-06,302.02,306.77,296.77,304.94,293.994684060935,1648727,0.0,1.0
2019-11-05,299.0,300.38,293.12,294.75,284.170437223587,863314,0.0,1.0
2019-11-04,296.7,298.62,293.05,296.99,286.33003613582,612483,0.0,1.0
2019-11-01,295.52,298.93,292.94,296.2,285.568391876595,770861,0.0,1.0
2019-10-31,293.54,295.92,289.5,294.2,283.640178562101,638492,0.0,1.0
2019-10-30,296.69,296.96,292.58,294.19,283.630537495528,568667,0.0,1.0
2019-10-29,289.12,296.44,287.31,295.84,285.221313479986,820126,0.0,1.0
2019-10-28,288.25,292.23,288.25,289.37,278.983543407597,453912,0.0,1.0
2019-10-25,287.57,289.22,285.52,288.09,277.749486886321,517723,0.0,1.0
2019-10-24,290.67,291.5,285.47,286.61,276.322609033595,649845,0.0,1.0
2019-10-23,288.37,293.17,287.27,290.21,279.793392999685,645337,0.0,1.0
2019-10-22,286.38,293.41,285.88,290.11,279.69698233396,795199,0.0,1.0
2019-10-21,289.26,290.02,286.69,287.15,276.843226628509,854602,0.0,1.0
2019-10-18,288.15,290.0,282.82,289.26,278.8774916753,1884770,0.0,1.0
2019-10-17,276.2,285.71,275.94,285.5,275.252450644051,1529687,0.0,1.0
2019-10-16,275.51,277.11,274.08,275.37,265.486050206138,966745,0.0,1.0
2019-10-15,269.44,277.42,269.29,276.64,266.710465660842,1360608,0.0,1.0
2019-10-14,265.53,266.09,263.37,264.0,254.524157513238,848202,0.0,1.0
2019-10-11,263.77,269.52,263.11,266.26,256.703038558617,1259707,0.0,1.0
2019-10-10,257.41,262.19,254.72,261.15,251.776453540084,1239369,0.0,1.0
2019-10-09,255.13,257.06,253.44,253.8,244.690269609318,739331,0.0,1.0
2019-10-08,252.95,253.92,250.52,253.17,244.082882415252,965543,0.0,1.0
2019-10-07,255.99,257.09,254.45,255.24,246.078583195753,877254,0.0,1.0
2019-10-04,253.94,256.65,253.01,256.06,246.869150654696,745089,0.0,1.0
2019-10-03,255.24,256.48,251.48,253.56,244.458884011578,939897,0.0,1.0
2019-10-02,253.61,259.09,252.75,255.49,246.319609860065,1017108,0.0,1.0
2019-10-01,255.95,256.71,248.64,254.38,245.249451470521,1319372,0.0,1.0
2019-09-30,253.01,258.0,252.09,255.67,246.49314905837,1395661,0.0,1.0
2019-09-27,264.53,266.97,256.62,257.59,248.344233840284,1092114,0.55,1.0
2019-09-26,268.1,268.65,258.42,263.92,253.904897323653,2327413,0.0,1.0
2019-09-25,274.59,277.42,265.18,267.69,257.531835270418,1662187,0.0,1.0
2019-09-24,277.87,279.25,273.56,274.97,264.535577512446,702668,0.0,1.0
2019-09-23,275.67,279.01,274.08,277.3,266.777159850898,753449,0.0,1.0
2019-09-20,279.6,282.39,276.76,277.28,266.757918800782,997498,0.0,1.0
2019-09-19,273.8,279.74,273.24,278.41,267.845038132306,873041,0.0,1.0
2019-09-18,273.17,276.01,271.66,273.13,262.765400901824,646510,0.0,1.0
2019-09-17,278.28,278.79,272.35,273.78,263.390735030576,862790,0.0,1.0
2019-09-16,271.95,280.39,271.95,278.28,267.719971306556,725964,0.0,1.0
2019-09-13,270.4,279.74,270.4,274.69,264.26620281083,943015,0.0,1.0
2019-09-12,277.45,278.92,267.78,268.38,258.195651499401,1423398,0.0,1.0
2019-09-11,276.2,278.32,272.12,276.81,266.305754123069,1066189,0.0,1.0
2019-09-10,276.47,280.84,275.71,276.85,266.3442362233,1089139,0.0,1.0
2019-09-09,273.43,278.15,272.27,275.69,265.228255316603,816386,0.0,1.0
2019-09-06,274.44,277.68,273.04,273.51,263.130980854018,598597,0.0,1.0
2019-09-05,277.85,278.75,271.39,274.71,264.285443860945,859424,0.0,1.0
2019-09-04,282.74,283.99,272.72,274.18,263.775556032886,1008207,0.0,1.0
2019-09-03,282.48,282.84,277.65,280.36,269.721040518564,716051,0.0,1.0
2019-08-30,281.0,284.71,279.86,283.21,272.462890160017,632958,0.0,1.0
2019-08-29,278.88,280.96,276.62,279.49,268.884054838541,1093800,0.0,1.0
2019-08-28,272.06,279.98,270.72,276.08,265.603455793855,858390,0.0,1.0
2019-08-27,289.12,290.51,271.94,272.06,261.736004720646,1665188,0.0,1.0
2019-08-26,289.0,290.6,287.45,288.79,277.831143142231,539124,0.0,1.0
2019-08-23,288.49,293.46,285.44,286.96,276.070587056667,847532,0.0,1.0
2019-08-22,298.17,299.27,288.6,288.82,277.860004717405,1107627,0.0,1.0
2019-08-21,295.48,298.68,295.16,298.0,286.691646720402,382470,0.0,1.0
2019-08-20,297.69,297.69,293.12,294.42,283.247498749734,743722,0.0,1.0
2019-08-19,299.76,301.21,297.74,298.57,287.240016648693,791129,0.0,1.0
2019-08-16,295.32,297.73,294.26,297.0,285.729594214629,609396,0.0,1.0
2019-08-15,297.64,298.04,290.66,291.06,280.015002330337,1080161,0.0,1.0
2019-08-14,301.19,302.26,295.35,296.3,285.056157460588,2099651,0.0,1.0
2019-08-13,294.23,305.47,294.23,304.87,293.300947435064,1102861,0.0,1.0
2019-08-12,300.0,300.0,294.2,295.5,284.286515455969,1227170,0.0,1.0
2019-08-09,295.9,299.77,294.19,297.78,286.479995169132,750662,0.0,1.0
2019-08-08,294.58,296.61,291.04,295.25,284.046002329526,578940,0.0,1.0
2019-08-07,288.14,294.79,284.57,293.89,282.737610921675,935464,0.0,1.0
2019-08-06,288.15,292.73,286.08,292.25,281.159844812207,1051828,0.0,1.0
2019-08-05,291.33,291.33,282.52,286.68,275.80121235505,1528489,0.0,1.0
2019-08-02,297.01,300.44,293.1,293.93,282.776093021906,1693224,0.0,1.0
2019-08-01,298.5,301.82,295.6,298.19,286.874436696499,1637427,0.0,1.0
2019-07-31,301.29,302.44,290.82,296.75,285.489081088186,2666762,0.0,1.0
2019-07-30,279.06,284.52,274.44,284.52,273.72317894258,936339,0.0,1.0
2019-07-29,277.0,283.38,276.94,281.02,270.355995172374,704820,0.0,1.0
2019-07-26,275.69,278.4,273.31,276.87,266.363477273415,886444,0.0,1.0
2019-07-25,276.08,278.09,273.16,274.44,264.025689684387,798356,0.0,1.0
2019-07-24,281.49,281.49,271.57,276.09,265.613076318912,1490663,0.0,1.0
2019-07-23,281.63,283.32,277.99,281.67,270.981329301127,772032,0.0,1.0
2019-07-22,282.71,283.65,278.83,282.19,271.481596604129,771096,0.0,1.0
2019-07-19,283.68,284.01,278.28,281.67,270.981329301127,733432,0.0,1.0
2019-07-18,279.28,286.65,276.7,283.33,272.57833646071,831588,0.0,1.0
2019-07-17,283.09,285.41,281.78,281.98,271.279565577916,706303,0.0,1.0
2019-07-16,286.09,287.65,282.65,284.3,273.51152739131,796970,0.0,1.0
2019-07-15,290.91,290.91,284.01,285.32,274.492820947199,1317143,0.0,1.0
2019-07-12,281.15,291.39,280.8,291.25,280.197792306433,2058856,0.0,1.0
2019-07-11,280.74,284.22,276.4,280.19,269.557491592582,2364716,0.0,1.0
2019-07-10,260.68,268.34,260.52,267.91,257.743486821688,1057994,0.0,1.0
2019-07-09,262.51,265.58,259.18,260.14,250.26833885183,957600,0.0,1.0
2019-07-08,263.87,264.67,259.69,264.15,254.126169399981,733546,0.0,1.0
2019-07-05,261.99,267.44,261.38,264.65,254.607195652867,645928,0.0,1.0
2019-07-03,259.95,264.48,259.89,262.51,252.548403290513,481072,0.0,1.0
2019-07-02,260.9,260.9,254.54,259.43,249.585281572731,1171248,0.0,1.0
2019-07-01,266.82,266.82,260.49,261.14,251.230391357604,1022950,0.0,1.0
2019-06-28,265.44,266.42,260.0,265.3,255.23252978162,2360759,0.0,1.0
2019-06-27,261.98,268.81,261.45,264.6,254.559093027579,1003385,0.55,1.0
2019-06-26,261.62,263.7,258.02,261.95,251.486910875256,1132455,0.0,1.0
2019-06-25,268.21,268.88,260.78,261.84,251.38130461377,1171672,0.0,1.0
2019-06-24,271.01,271.01,265.03,267.28,256.604014272718,1197002,0.0,1.0
2019-06-21,259.95,271.88,258.9,270.21,259.416981055938,2522465,0.0,1.0
2019-06-20,258.41,260.1,254.49,258.83,248.491533276742,1137484,0.0,1.0
2019-06-19,257.7,259.23,255.87,256.79,246.533017154637,1209506,0.0,1.0
2019-06-18,256.1,259.32,254.55,257.96,247.65628375408,1010105,0.0,1.0
2019-06-17,251.56,255.54,250.81,254.77,244.593702170983,636308,0.0,1.0
2019-06-14,255.15,255.66,250.25,251.83,241.771134818537,966520,0.0,1.0
2019-06-13,245.73,255.05,245.28,254.73,244.555299894079,1297929,0.0,1.0
2019-06-12,243.39,246.17,242.89,246.08,236.250807513583,1639117,0.0,1.0
2019-06-11,249.47,256.53,242.76,243.21,233.495444145719,1232348,0.0,1.0
2019-06-10,249.32,251.67,247.41,249.67,239.69741186572,673150,0.0,1.0
2019-06-07,248.09,250.19,246.27,248.87,238.929366327639,899614,0.0,1.0
2019-06-06,252.45,252.59,246.45,246.85,236.990051343986,1134242,0.0,1.0
