,NGVT_Open,NGVT_High,NGVT_Low,NGVT_Close,NGVT_Adj Close,NGVT_Volume,NGVT_Dividend Amount,NGVT_Split Coefficient
2018-12-19,80.33,83.08,78.55,79.25,79.25,358108,0.0,1.0
2018-12-18,80.64,82.21,79.84,79.86,79.86,246379,0.0,1.0
2018-12-17,82.17,84.36,79.14,79.74,79.74,282853,0.0,1.0
2018-12-14,81.46,85.22,80.89,82.98,82.98,354457,0.0,1.0
2018-12-13,82.0,83.935,81.5,82.63,82.63,411645,0.0,1.0
2018-12-12,79.02,82.74,79.0,81.68,81.68,495282,0.0,1.0
2018-12-11,86.93,87.86,77.53,77.56,77.56,702862,0.0,1.0
2018-12-10,85.77,87.265,82.78,86.51,86.51,545407,0.0,1.0
2018-12-07,90.68,92.09,84.6,85.18,85.18,604335,0.0,1.0
2018-12-06,93.11,93.21,88.26,90.45,90.45,287312,0.0,1.0
2018-12-04,100.1,101.78,94.8501,95.02,95.02,187612,0.0,1.0
2018-12-03,99.95,100.96,98.31,100.6,100.6,219934,0.0,1.0
2018-11-30,97.55,99.59,97.41,98.01,98.01,237660,0.0,1.0
2018-11-29,97.35,98.85,97.04,98.01,98.01,176887,0.0,1.0
2018-11-28,95.45,98.1,93.46,97.98,97.98,217116,0.0,1.0
2018-11-27,95.02,96.03,94.42,94.88,94.88,103470,0.0,1.0
2018-11-26,96.9,98.17,95.55,96.04,96.04,213876,0.0,1.0
2018-11-23,93.66,96.46,91.85,95.62,95.62,45190,0.0,1.0
2018-11-21,93.75,96.58,93.51,95.28,95.28,132153,0.0,1.0
2018-11-20,93.36,94.65,91.61,93.56,93.56,150433,0.0,1.0
2018-11-19,98.81,98.81,94.28,95.24,95.24,186243,0.0,1.0
2018-11-16,97.26,99.5414,96.06,99.04,99.04,338449,0.0,1.0
2018-11-15,96.41,99.37,95.75,98.35,98.35,347150,0.0,1.0
2018-11-14,97.87,98.74,94.19,96.09,96.09,253009,0.0,1.0
2018-11-13,97.58,99.12,96.309,96.99,96.99,168450,0.0,1.0
2018-11-12,98.34,98.48,96.48,97.21,97.21,153565,0.0,1.0
2018-11-09,100.93,101.79,97.17,98.53,98.53,230944,0.0,1.0
2018-11-08,102.67,102.67,100.12,101.57,101.57,192953,0.0,1.0
2018-11-07,100.86,104.82,99.92,103.34,103.34,363325,0.0,1.0
2018-11-06,97.64,100.42,97.0,99.98,99.98,234364,0.0,1.0
2018-11-05,98.65,99.4,96.15,97.61,97.61,282316,0.0,1.0
2018-11-02,96.01,99.53,96.01,98.66,98.66,387657,0.0,1.0
2018-11-01,91.94,95.11,90.77,94.47,94.47,252134,0.0,1.0
2018-10-31,89.97,92.08,89.97,91.08,91.08,333575,0.0,1.0
2018-10-30,86.4,88.97,85.75,88.66,88.66,328896,0.0,1.0
2018-10-29,88.79,90.12,85.03,86.53,86.53,320953,0.0,1.0
2018-10-26,86.65,89.6,85.59,86.73,86.73,352292,0.0,1.0
2018-10-25,84.17,90.0025,82.4231,89.08,89.08,468818,0.0,1.0
2018-10-24,87.24,87.62,82.4,82.58,82.58,285088,0.0,1.0
2018-10-23,86.47,87.92,85.63,87.08,87.08,420855,0.0,1.0
2018-10-22,88.78,89.94,86.74,88.33,88.33,288371,0.0,1.0
2018-10-19,88.96,90.01,88.39,88.63,88.63,395213,0.0,1.0
2018-10-18,90.09,90.51,87.59,88.86,88.86,325783,0.0,1.0
2018-10-17,89.55,91.11,88.38,89.85,89.85,314476,0.0,1.0
2018-10-16,86.25,90.03,84.37,89.83,89.83,334476,0.0,1.0
2018-10-15,84.81,85.93,82.75,85.15,85.15,193414,0.0,1.0
2018-10-12,84.24,86.11,83.82,84.94,84.94,431103,0.0,1.0
2018-10-11,85.97,87.58,82.5801,82.69,82.69,470966,0.0,1.0
2018-10-10,93.7,94.37,86.2,86.56,86.56,643566,0.0,1.0
2018-10-09,94.35,95.32,93.9,94.04,94.04,264347,0.0,1.0
2018-10-08,95.73,96.92,92.63,94.8,94.8,182173,0.0,1.0
2018-10-05,97.78,98.19,95.48,96.21,96.21,237832,0.0,1.0
2018-10-04,97.72,97.98,96.83,97.74,97.74,191403,0.0,1.0
2018-10-03,95.39,99.33,94.49,98.28,98.28,315588,0.0,1.0
2018-10-02,101.4,101.4,94.27,95.14,95.14,764100,0.0,1.0
2018-10-01,102.9,103.8079,102.84,103.25,103.25,183007,0.0,1.0
2018-09-28,101.18,103.15,101.18,101.88,101.88,276370,0.0,1.0
2018-09-27,102.02,102.32,101.09,101.81,101.81,174758,0.0,1.0
2018-09-26,103.6,104.28,101.81,102.09,102.09,212802,0.0,1.0
2018-09-25,102.5,104.525,102.02,103.76,103.76,221600,0.0,1.0
2018-09-24,104.5,104.5,101.168,102.33,102.33,129358,0.0,1.0
2018-09-21,104.93,106.59,104.725,104.93,104.93,446050,0.0,1.0
2018-09-20,101.8,104.57,101.548,104.38,104.38,239459,0.0,1.0
2018-09-19,101.68,102.96,100.82,101.1,101.1,194592,0.0,1.0
2018-09-18,101.19,102.71,101.02,101.81,101.81,142249,0.0,1.0
2018-09-17,102.99,102.99,100.57,100.84,100.84,152899,0.0,1.0
2018-09-14,101.93,103.19,101.88,102.87,102.87,147696,0.0,1.0
2018-09-13,101.15,102.96,100.79,102.11,102.11,142192,0.0,1.0
2018-09-12,98.28,100.95,97.47,100.53,100.53,206469,0.0,1.0
2018-09-11,98.34,99.17,97.84,98.61,98.61,125293,0.0,1.0
2018-09-10,99.79,100.265,98.89,99.02,99.02,148225,0.0,1.0
2018-09-07,99.01,102.04,98.68,99.32,99.32,172977,0.0,1.0
2018-09-06,99.96,100.49,98.99,99.35,99.35,187762,0.0,1.0
2018-09-05,99.86,101.01,99.38,99.87,99.87,162047,0.0,1.0
2018-09-04,100.7,101.56,99.21,100.18,100.18,123055,0.0,1.0
2018-08-31,99.67,101.195,99.67,101.01,101.01,165230,0.0,1.0
2018-08-30,99.78,100.84,99.27,99.89,99.89,226646,0.0,1.0
2018-08-29,99.5,100.27,99.0,99.89,99.89,218685,0.0,1.0
2018-08-28,100.86,101.383,99.19,99.4,99.4,125097,0.0,1.0
2018-08-27,100.68,101.79,100.56,100.64,100.64,117190,0.0,1.0
2018-08-24,100.0,101.25,99.7501,100.42,100.42,165291,0.0,1.0
2018-08-23,100.5,101.35,99.52,99.91,99.91,118141,0.0,1.0
2018-08-22,99.94,100.8,99.43,100.32,100.32,104206,0.0,1.0
2018-08-21,99.04,100.9,99.04,99.98,99.98,256454,0.0,1.0
2018-08-20,98.66,100.0,98.34,98.81,98.81,101888,0.0,1.0
2018-08-17,97.7,98.66,97.19,98.56,98.56,101479,0.0,1.0
2018-08-16,97.53,98.97,97.1,97.8,97.8,130732,0.0,1.0
2018-08-15,98.43,99.27,96.24,96.69,96.69,195606,0.0,1.0
2018-08-14,98.28,100.04,98.205,98.93,98.93,154994,0.0,1.0
2018-08-13,100.63,101.22,98.13,98.25,98.25,117803,0.0,1.0
2018-08-10,100.18,101.59,100.09,100.21,100.21,93878,0.0,1.0
2018-08-09,101.12,101.665,100.775,101.12,101.12,157201,0.0,1.0
2018-08-08,100.08,101.14,100.01,100.91,100.91,142644,0.0,1.0
2018-08-07,100.3,100.51,99.105,100.15,100.15,194531,0.0,1.0
2018-08-06,98.17,100.31,97.8,99.87,99.87,146109,0.0,1.0
2018-08-03,98.19,99.83,97.99,98.33,98.33,200337,0.0,1.0
2018-08-02,96.9,98.685,96.64,98.57,98.57,104181,0.0,1.0
2018-08-01,99.76,100.53,97.35,97.83,97.83,205827,0.0,1.0
2018-07-31,98.11,100.86,96.95,99.67,99.67,353928,0.0,1.0
2018-07-30,98.93,99.58,96.26,96.4,96.4,283008,0.0,1.0
2018-07-27,98.58,100.2,98.065,99.06,99.06,473967,0.0,1.0
2018-07-26,91.57,97.98,91.49,97.62,97.62,383412,0.0,1.0
2018-07-25,87.46,90.01,86.9,89.46,89.46,533461,0.0,1.0
2018-07-24,88.71,89.57,86.8,87.67,87.67,299781,0.0,1.0
2018-07-23,90.04,90.04,87.77,88.28,88.28,412138,0.0,1.0
2018-07-20,90.28,90.64,88.8901,89.98,89.98,296550,0.0,1.0
2018-07-19,89.72,90.64,89.22,90.05,90.05,269426,0.0,1.0
2018-07-18,90.71,91.323,89.61,90.05,90.05,229672,0.0,1.0
2018-07-17,87.79,91.12,87.41,90.75,90.75,469954,0.0,1.0
2018-07-16,88.16,88.45,87.39,87.79,87.79,288115,0.0,1.0
2018-07-13,86.47,88.86,86.14,88.2,88.2,308299,0.0,1.0
2018-07-12,86.15,86.15,84.525,85.92,85.92,200485,0.0,1.0
2018-07-11,85.29,85.44,84.41,84.78,84.78,152638,0.0,1.0
2018-07-10,85.86,86.462,85.55,85.79,85.79,169456,0.0,1.0
2018-07-09,85.37,85.99,84.87,85.97,85.97,146423,0.0,1.0
2018-07-06,82.87,85.22,82.86,85.03,85.03,248117,0.0,1.0
2018-07-05,81.38,83.24,80.73,83.18,83.18,209377,0.0,1.0
2018-07-03,81.59,81.935,80.68,80.77,80.77,71308,0.0,1.0
2018-07-02,80.42,81.12,79.95,81.07,81.07,176842,0.0,1.0
2018-06-29,81.52,82.23,80.86,80.86,80.86,211780,0.0,1.0
2018-06-28,80.09,81.51,79.25,81.22,81.22,233227,0.0,1.0
2018-06-27,81.63,82.18,79.87,80.25,80.25,265368,0.0,1.0
2018-06-26,80.1,81.67,79.42,81.32,81.32,390270,0.0,1.0
2018-06-25,81.27,81.27,79.36,80.07,80.07,301519,0.0,1.0
2018-06-22,83.25,83.7,80.94,81.09,81.09,453534,0.0,1.0
2018-06-21,83.04,83.06,82.1,82.92,82.92,296350,0.0,1.0
2018-06-20,82.74,83.39,82.4,83.04,83.04,307559,0.0,1.0
2018-06-19,82.7,83.3899,80.96,82.72,82.72,426893,0.0,1.0
2018-06-18,82.0,83.21,81.755,82.94,82.94,168507,0.0,1.0
2018-06-15,82.41,82.89,81.57,82.8,82.8,294605,0.0,1.0
2018-06-14,82.02,82.43,81.07,82.41,82.41,158292,0.0,1.0
2018-06-13,82.85,82.85,80.66,81.83,81.83,301636,0.0,1.0
2018-06-12,82.26,83.11,81.37,83.04,83.04,215967,0.0,1.0
2018-06-11,80.42,82.51,80.37,82.32,82.32,206260,0.0,1.0
2018-06-08,80.09,80.4,79.27,80.28,80.28,294906,0.0,1.0
2018-06-07,80.48,80.86,79.56,80.12,80.12,232932,0.0,1.0
2018-06-06,79.42,80.54,79.08,80.42,80.42,284871,0.0,1.0
2018-06-05,77.81,79.54,77.24,79.44,79.44,114542,0.0,1.0
2018-06-04,77.55,78.09,76.59,77.7,77.7,190095,0.0,1.0
2018-06-01,76.93,78.25,76.42,77.07,77.07,217936,0.0,1.0
2018-05-31,78.57,78.975,76.13,76.14,76.14,228494,0.0,1.0
2018-05-30,77.94,79.43,77.42,78.68,78.68,152893,0.0,1.0
2018-05-29,76.72,77.4,76.41,77.14,77.14,194038,0.0,1.0
2018-05-25,78.2,78.22,77.1,77.3,77.3,150968,0.0,1.0
2018-05-24,79.55,79.73,78.26,78.33,78.33,166642,0.0,1.0
2018-05-23,80.45,80.67,79.35,79.63,79.63,124671,0.0,1.0
2018-05-22,83.78,83.78,80.81,80.87,80.87,182446,0.0,1.0
2018-05-21,84.49,84.87,83.09,83.4,83.4,252042,0.0,1.0
2018-05-18,84.0,84.69,83.125,84.03,84.03,262892,0.0,1.0
2018-05-17,82.58,83.78,82.58,83.6,83.6,346620,0.0,1.0
2018-05-16,80.41,83.21,80.165,82.85,82.85,308342,0.0,1.0
2018-05-15,79.28,80.17,78.64,80.1,80.1,166340,0.0,1.0
2018-05-14,81.79,82.215,79.47,79.68,79.68,295104,0.0,1.0
2018-05-11,81.53,81.97,80.96,81.64,81.64,192085,0.0,1.0
2018-05-10,80.67,81.68,79.59,81.49,81.49,209379,0.0,1.0
2018-05-09,80.67,80.85,78.39,80.35,80.35,195746,0.0,1.0
2018-05-08,79.04,80.48,79.04,80.44,80.44,294704,0.0,1.0
2018-05-07,77.38,79.46,76.87,79.3,79.3,434566,0.0,1.0
2018-05-04,78.36,78.4,75.87,77.11,77.11,375246,0.0,1.0
2018-05-03,77.11,79.37,77.11,79.06,79.06,412450,0.0,1.0
2018-05-02,76.83,77.71,76.67,76.83,76.83,195660,0.0,1.0
2018-05-01,76.7,77.32,75.01,77.21,77.21,152784,0.0,1.0
2018-04-30,77.84,78.57,76.78,76.83,76.83,138613,0.0,1.0
2018-04-27,79.2,79.48,77.405,77.66,77.66,155044,0.0,1.0
2018-04-26,79.24,79.5099,77.75,78.99,78.99,116288,0.0,1.0
2018-04-25,78.22,79.57,77.51,78.89,78.89,119258,0.0,1.0
2018-04-24,81.61,82.63,77.6,78.33,78.33,211312,0.0,1.0
2018-04-23,81.95,82.67,80.89,81.56,81.56,111429,0.0,1.0
2018-04-20,81.55,82.23,81.25,81.95,81.95,198917,0.0,1.0
2018-04-19,81.64,81.89,80.995,81.5,81.5,152490,0.0,1.0
2018-04-18,81.29,82.15,80.62,81.7,81.7,330809,0.0,1.0
2018-04-17,80.3,81.39,79.37,81.05,81.05,389226,0.0,1.0
2018-04-16,78.5,79.97,77.9,79.59,79.59,212572,0.0,1.0
2018-04-13,77.13,78.15,76.34,77.77,77.77,280231,0.0,1.0
2018-04-12,75.37,77.15,75.05,76.61,76.61,152675,0.0,1.0
2018-04-11,76.17,76.17,74.68,75.13,75.13,200748,0.0,1.0
2018-04-10,75.1,77.12,74.13,76.36,76.36,154742,0.0,1.0
2018-04-09,74.63,75.11,73.17,73.95,73.95,109791,0.0,1.0
2018-04-06,75.83,77.33,73.21,74.03,74.03,180098,0.0,1.0
2018-04-05,74.84,76.5097,74.57,76.35,76.35,193564,0.0,1.0
2018-04-04,72.04,74.4,71.74,74.17,74.17,156483,0.0,1.0
2018-04-03,72.06,73.5075,71.01,73.27,73.27,197998,0.0,1.0
2018-04-02,73.31,73.595,70.7114,71.5,71.5,181220,0.0,1.0
2018-03-29,72.5,74.28,71.98,73.69,73.69,244916,0.0,1.0
2018-03-28,73.39,73.7,72.04,72.05,72.05,209153,0.0,1.0
2018-03-27,75.84,75.84,72.6,73.07,73.07,163080,0.0,1.0
2018-03-26,74.84,75.92,73.875,75.57,75.57,119508,0.0,1.0
2018-03-23,75.11,75.7501,73.49,73.52,73.52,162645,0.0,1.0
2018-03-22,77.3,77.94,75.1,75.1,75.1,200109,0.0,1.0
2018-03-21,76.1,78.8,76.1,78.3,78.3,184204,0.0,1.0
2018-03-20,76.36,76.8,75.67,76.26,76.26,100216,0.0,1.0
2018-03-19,76.94,76.97,75.18,76.02,76.02,160052,0.0,1.0
2018-03-16,76.13,77.63,74.92,77.25,77.25,416905,0.0,1.0
2018-03-15,77.76,78.2,76.03,76.26,76.26,136815,0.0,1.0
2018-03-14,79.09,79.18,77.09,77.41,77.41,288847,0.0,1.0
2018-03-13,79.9,80.78,78.43,78.64,78.64,289897,0.0,1.0
2018-03-12,81.07,81.84,79.18,79.3,79.3,379870,0.0,1.0
2018-03-09,80.54,81.85,79.71,81.49,81.49,224792,0.0,1.0
2018-03-08,79.23,80.66,78.17,79.53,79.53,352893,0.0,1.0
2018-03-07,77.43,78.74,77.03,77.53,77.53,213775,0.0,1.0
2018-03-06,76.98,78.45,75.66,78.36,78.36,226339,0.0,1.0
2018-03-05,75.37,77.22,74.855,76.69,76.69,232331,0.0,1.0
2018-03-02,73.57,76.08,72.72,75.95,75.95,352056,0.0,1.0
2018-03-01,74.56,75.46,72.82,73.97,73.97,375831,0.0,1.0
2018-02-28,77.26,77.95,74.89,74.91,74.91,366493,0.0,1.0
2018-02-27,79.91,79.96,77.15,77.15,77.15,384451,0.0,1.0
2018-02-26,81.5,82.1014,79.89,81.14,81.14,209807,0.0,1.0
2018-02-23,78.52,81.37,77.73,81.25,81.25,286509,0.0,1.0
2018-02-22,78.34,79.97,76.79,77.37,77.37,289732,0.0,1.0
2018-02-21,73.0,78.26,73.0,77.66,77.66,388273,0.0,1.0
2018-02-20,72.2,72.98,71.57,72.27,72.27,190090,0.0,1.0
2018-02-16,73.0,73.61,72.175,72.35,72.35,213304,0.0,1.0
2018-02-15,73.82,74.2799,72.88,73.37,73.37,188077,0.0,1.0
2018-02-14,70.93,73.53,70.93,73.42,73.42,143434,0.0,1.0
2018-02-13,70.93,71.85,70.69,71.67,71.67,284266,0.0,1.0
2018-02-12,69.63,71.58,68.41,71.24,71.24,295362,0.0,1.0
2018-02-09,70.0,70.41,66.57,69.4,69.4,278052,0.0,1.0
2018-02-08,71.23,72.41,69.09,69.14,69.14,410139,0.0,1.0
2018-02-07,71.1,72.6,70.88,71.25,71.25,178042,0.0,1.0
2018-02-06,68.85,72.31,68.7391,71.33,71.33,194848,0.0,1.0
2018-02-05,72.4,73.71,70.38,70.42,70.42,199916,0.0,1.0
2018-02-02,72.26,74.65,71.92,72.95,72.95,279048,0.0,1.0
2018-02-01,72.25,73.77,71.291,72.64,72.64,232954,0.0,1.0
2018-01-31,74.86,75.3,72.36,72.55,72.55,211575,0.0,1.0
2018-01-30,73.87,75.3299,73.63,74.34,74.34,130229,0.0,1.0
2018-01-29,75.21,75.76,74.5,74.59,74.59,135733,0.0,1.0
2018-01-26,76.34,76.99,74.88,75.42,75.42,264513,0.0,1.0
2018-01-25,75.15,76.47,74.77,76.26,76.26,207704,0.0,1.0
2018-01-24,75.78,76.56,74.83,74.86,74.86,135893,0.0,1.0
2018-01-23,75.87,76.12,75.42,75.7,75.7,130539,0.0,1.0
2018-01-22,76.19,76.19,74.89,75.87,75.87,109590,0.0,1.0
2018-01-19,73.99,76.84,73.99,76.63,76.63,170671,0.0,1.0
2018-01-18,74.5,75.18,73.52,74.21,74.21,208742,0.0,1.0
2018-01-17,73.94,75.41,73.29,74.62,74.62,190760,0.0,1.0
2018-01-16,74.93,75.35,73.1502,73.83,73.83,227030,0.0,1.0
2018-01-12,75.53,75.9,74.42,74.55,74.55,170016,0.0,1.0
2018-01-11,73.51,75.49,72.975,75.49,75.49,233141,0.0,1.0
2018-01-10,73.72,73.84,72.16,73.16,73.16,184499,0.0,1.0
2018-01-09,72.82,74.59,72.68,73.99,73.99,182126,0.0,1.0
2018-01-08,73.53,74.48,72.0795,72.82,72.82,101923,0.0,1.0
2018-01-05,72.93,73.9,72.7827,73.81,73.81,218533,0.0,1.0
2018-01-04,71.1,73.09,70.47,72.83,72.83,456241,0.0,1.0
2018-01-03,70.75,71.1,70.32,70.47,70.47,324377,0.0,1.0
2018-01-02,70.71,71.13,70.21,70.91,70.91,228290,0.0,1.0
2017-12-29,71.11,71.515,70.41,70.47,70.47,173474,0.0,1.0
2017-12-28,71.05,71.295,70.57,71.08,71.08,136619,0.0,1.0
2017-12-27,71.14,71.68,70.94,71.13,71.13,131893,0.0,1.0
2017-12-26,70.95,71.65,70.71,71.23,71.23,209540,0.0,1.0
2017-12-22,71.6,72.08,70.621,70.95,70.95,202703,0.0,1.0
2017-12-21,72.27,72.9775,71.46,72.21,72.21,231224,0.0,1.0
2017-12-20,72.02,73.28,70.89,72.66,72.66,313487,0.0,1.0
2017-12-19,72.05,72.3,71.01,71.24,71.24,208304,0.0,1.0
2017-12-18,71.77,72.63,71.1,71.63,71.63,409215,0.0,1.0
2017-12-15,70.87,71.78,70.23,70.56,70.56,521728,0.0,1.0
2017-12-14,72.47,73.16,70.12,70.12,70.12,203213,0.0,1.0
2017-12-13,71.55,72.808,70.96,72.42,72.42,442104,0.0,1.0
2017-12-12,74.1,74.1051,71.46,71.46,71.46,730392,0.0,1.0
2017-12-11,75.4,75.9,73.885,73.93,73.93,345945,0.0,1.0
2017-12-08,76.51,77.505,75.32,75.47,75.47,278378,0.0,1.0
2017-12-07,77.47,77.95,76.51,76.51,76.51,257309,0.0,1.0
2017-12-06,76.98,77.98,76.14,77.42,77.42,191747,0.0,1.0
2017-12-05,79.04,79.04,77.21,77.25,77.25,195063,0.0,1.0
2017-12-04,80.11,80.18,77.62,78.99,78.99,355523,0.0,1.0
2017-12-01,79.59,79.59,76.595,79.06,79.06,419883,0.0,1.0
2017-11-30,79.31,79.87,77.89,79.59,79.59,352305,0.0,1.0
2017-11-29,78.4,79.07,77.39,78.37,78.37,240651,0.0,1.0
2017-11-28,76.6,78.21,76.18,78.02,78.02,333713,0.0,1.0
2017-11-27,76.33,76.98,75.41,76.32,76.32,336425,0.0,1.0
2017-11-24,75.56,76.41,75.07,76.27,76.27,104477,0.0,1.0
2017-11-22,76.46,77.79,75.03,75.16,75.16,117282,0.0,1.0
2017-11-21,74.74,76.62,74.74,76.53,76.53,246681,0.0,1.0
2017-11-20,73.4,74.44,73.19,74.38,74.38,433832,0.0,1.0
2017-11-17,74.2,74.64,73.32,73.32,73.32,200674,0.0,1.0
2017-11-16,73.51,75.6,73.51,74.74,74.74,160794,0.0,1.0
2017-11-15,75.0,75.0,72.93,73.22,73.22,147982,0.0,1.0
2017-11-14,74.85,75.89,74.37,75.18,75.18,186164,0.0,1.0
2017-11-13,73.18,75.13,72.56,74.74,74.74,169220,0.0,1.0
2017-11-10,72.65,74.34,72.65,73.88,73.88,176044,0.0,1.0
2017-11-09,72.65,73.95,72.07,73.1,73.1,216693,0.0,1.0
2017-11-08,73.67,74.06,71.6,72.99,72.99,322718,0.0,1.0
2017-11-07,75.43,75.56,72.87,73.36,73.36,205246,0.0,1.0
2017-11-06,75.44,76.0,75.29,75.36,75.36,214056,0.0,1.0
2017-11-03,73.26,75.6,72.81,75.49,75.49,359790,0.0,1.0
2017-11-02,73.51,74.47,71.02,72.78,72.78,324103,0.0,1.0
2017-11-01,71.95,72.43,71.22,72.38,72.38,201943,0.0,1.0
2017-10-31,70.16,71.77,70.02,71.23,71.23,217942,0.0,1.0
2017-10-30,71.33,71.46,69.52,69.9,69.9,100553,0.0,1.0
2017-10-27,70.34,71.61,69.93,71.48,71.48,115302,0.0,1.0
2017-10-26,70.4,70.86,70.07,70.36,70.36,169561,0.0,1.0
2017-10-25,70.09,70.56,69.53,70.27,70.27,81042,0.0,1.0
2017-10-24,69.97,70.46,69.65,70.06,70.06,120380,0.0,1.0
2017-10-23,69.86,70.19,69.6,69.79,69.79,106609,0.0,1.0
2017-10-20,69.03,69.97,68.41,69.61,69.61,193260,0.0,1.0
2017-10-19,69.36,69.96,68.17,68.4,68.4,192567,0.0,1.0
2017-10-18,70.38,70.71,69.48,69.69,69.69,305981,0.0,1.0
2017-10-17,69.36,70.45,69.07,69.65,69.65,195931,0.0,1.0
2017-10-16,69.16,69.4,68.65,69.34,69.34,192680,0.0,1.0
2017-10-13,68.84,69.0,67.94,68.99,68.99,178457,0.0,1.0
2017-10-12,67.98,68.57,67.56,68.31,68.31,204062,0.0,1.0
2017-10-11,67.4,68.48,67.06,68.22,68.22,249513,0.0,1.0
2017-10-10,67.75,67.86,66.86,67.43,67.43,276293,0.0,1.0
2017-10-09,66.05,67.56,65.8,67.3,67.3,318053,0.0,1.0
2017-10-06,64.48,65.86,64.07,65.67,65.67,388952,0.0,1.0
2017-10-05,65.27,66.01,63.72,64.6,64.6,446636,0.0,1.0
2017-10-04,64.71,64.98,64.25,64.49,64.49,168256,0.0,1.0
2017-10-03,64.91,65.25,63.9,64.62,64.62,239371,0.0,1.0
2017-10-02,62.86,64.89,62.86,64.89,64.89,360487,0.0,1.0
2017-09-29,63.0,63.65,62.16,62.47,62.47,264092,0.0,1.0
2017-09-28,62.42,63.77,62.09,62.5,62.5,206653,0.0,1.0
2017-09-27,60.26,63.36,59.78,62.7,62.7,369632,0.0,1.0
2017-09-26,60.24,60.26,59.63,59.99,59.99,208810,0.0,1.0
2017-09-25,61.75,61.75,59.93,60.07,60.07,222075,0.0,1.0
2017-09-22,61.48,62.0,60.76,61.82,61.82,172820,0.0,1.0
2017-09-21,60.43,61.95,60.22,61.75,61.75,308709,0.0,1.0
2017-09-20,59.71,60.49,59.22,60.23,60.23,193361,0.0,1.0
2017-09-19,59.2,59.86,58.81,59.86,59.86,245424,0.0,1.0
2017-09-18,59.41,60.14,59.16,59.2,59.2,350810,0.0,1.0
2017-09-15,59.64,59.71,58.79,59.32,59.32,420219,0.0,1.0
2017-09-14,59.69,59.97,59.36,59.52,59.52,174048,0.0,1.0
2017-09-13,60.15,61.1,59.66,59.77,59.77,232316,0.0,1.0
2017-09-12,61.21,61.77,59.82,60.23,60.23,238990,0.0,1.0
2017-09-11,61.42,61.96,60.92,61.15,61.15,314669,0.0,1.0
2017-09-08,61.68,62.15,61.01,61.2,61.2,146500,0.0,1.0
2017-09-07,62.1,63.06,60.9,61.75,61.75,257002,0.0,1.0
2017-09-06,63.17,63.17,62.03,62.05,62.05,122491,0.0,1.0
2017-09-05,63.91,64.05,62.86,62.99,62.99,135265,0.0,1.0
2017-09-01,63.65,64.0,62.75,63.91,63.91,329091,0.0,1.0
2017-08-31,62.17,63.03,61.81,62.97,62.97,156426,0.0,1.0
2017-08-30,61.78,62.22,61.03,62.07,62.07,179381,0.0,1.0
2017-08-29,61.4,62.12,60.75,61.88,61.88,154392,0.0,1.0
2017-08-28,61.77,62.27,60.76,61.79,61.79,200076,0.0,1.0
2017-08-25,61.34,62.17,61.16,61.36,61.36,175435,0.0,1.0
2017-08-24,60.49,61.63,60.16,61.14,61.14,321832,0.0,1.0
2017-08-23,59.5,62.01,59.5,60.0,60.0,961872,0.0,1.0
2017-08-22,56.16,56.39,55.84,56.39,56.39,105179,0.0,1.0
2017-08-21,55.84,56.28,55.41,55.86,55.86,128457,0.0,1.0
2017-08-18,55.19,56.25,55.07,55.93,55.93,175161,0.0,1.0
2017-08-17,56.87,57.29,55.2,55.74,55.74,168170,0.0,1.0
2017-08-16,56.99,57.39,56.64,57.01,57.01,253467,0.0,1.0
2017-08-15,57.23,57.23,56.7,56.88,56.88,150081,0.0,1.0
2017-08-14,57.47,57.47,56.88,57.22,57.22,187611,0.0,1.0
2017-08-11,56.28,57.37,55.25,56.94,56.94,223777,0.0,1.0
2017-08-10,57.84,58.2,56.54,56.58,56.58,160177,0.0,1.0
2017-08-09,59.22,59.24,57.9,58.0,58.0,177723,0.0,1.0
2017-08-08,60.13,60.33,59.0,59.47,59.47,279041,0.0,1.0
2017-08-07,61.28,61.8,59.67,59.9,59.9,247879,0.0,1.0
2017-08-04,59.66,62.15,58.78,61.4,61.4,389104,0.0,1.0
2017-08-03,59.7,59.7,57.42,58.71,58.71,251411,0.0,1.0
2017-08-02,59.14,59.26,58.23,59.1,59.1,170437,0.0,1.0
2017-08-01,58.64,59.87,58.63,59.12,59.12,287603,0.0,1.0
2017-07-31,59.06,59.22,57.95,58.5,58.5,217683,0.0,1.0
2017-07-28,58.3,59.69,58.03,58.98,58.98,147009,0.0,1.0
2017-07-27,58.58,58.99,58.09,58.61,58.61,196693,0.0,1.0
2017-07-26,58.35,58.44,56.96,58.34,58.34,190342,0.0,1.0
2017-07-25,57.15,58.36,56.71,58.29,58.29,199895,0.0,1.0
2017-07-24,57.52,57.61,56.74,56.91,56.91,173813,0.0,1.0
2017-07-21,58.49,59.03,57.35,57.51,57.51,174609,0.0,1.0
2017-07-20,58.28,58.56,57.65,57.88,57.88,120477,0.0,1.0
2017-07-19,58.13,58.42,57.87,58.31,58.31,148279,0.0,1.0
2017-07-18,58.23,58.92,57.83,58.06,58.06,285247,0.0,1.0
2017-07-17,57.73,59.0,57.72,58.35,58.35,288344,0.0,1.0
2017-07-14,57.28,57.88,57.22,57.55,57.55,117926,0.0,1.0
2017-07-13,57.65,57.8,56.3,57.42,57.42,137549,0.0,1.0
2017-07-12,57.63,58.05,57.27,57.57,57.57,128741,0.0,1.0
2017-07-11,57.41,58.53,56.4,57.21,57.21,177912,0.0,1.0
