,DE_Open,DE_High,DE_Low,DE_Close,DE_Adj Close,DE_Volume,DE_Dividend Amount,DE_Split Coefficient
2021-06-15,336.89,339.029,335.76,338.1,323.088788018106,1722393,0.0,1.0
2021-06-14,341.04,342.43,331.825,335.54,320.642448777271,2775028,0.0,1.0
2021-06-11,345.38,346.5,338.62,341.57,326.404724410957,2028395,0.0,1.0
2021-06-10,351.88,354.4,340.77,341.44,326.280496246383,2231999,0.0,1.0
2021-06-09,355.77,355.91,349.21,349.53,334.011310487928,2000815,0.0,1.0
2021-06-08,356.92,359.47,352.425,356.58,340.748299412885,1521982,0.0,1.0
2021-06-07,357.07,359.7,352.95,355.43,339.649357957041,1537081,0.0,1.0
2021-06-04,360.27,361.4437,355.31,356.64,340.805635488842,1279252,0.0,1.0
2021-06-03,355.23,363.43,354.56,358.91,342.974850362551,1336941,0.0,1.0
2021-06-02,364.51,365.31,355.76,356.71,340.872527577458,1882870,0.0,1.0
2021-06-01,364.41,369.25,362.0,364.61,348.421777578473,1483494,0.0,1.0
2021-05-28,362.6,363.54,357.58,361.1,345.067617134984,1348392,0.0,1.0
2021-05-27,363.38,363.5,358.71,362.21,346.12833454019,3337111,0.0,1.0
2021-05-26,359.68,361.25,354.69,357.74,341.856796881388,1949761,0.0,1.0
2021-05-25,361.78,367.799,360.37,360.69,344.675820615944,1682300,0.0,1.0
2021-05-24,361.54,362.4933,356.31,359.36,343.404870932229,1914745,0.0,1.0
2021-05-21,357.8,368.39,352.17,359.75,343.77755542595,3614386,0.0,1.0
2021-05-20,357.94,359.0,350.53,355.22,339.448681691191,2947047,0.0,1.0
2021-05-19,361.82,362.18,351.02,358.42,342.506605742235,2800918,0.0,1.0
2021-05-18,385.23,386.32,369.69,369.69,353.276232009505,1664803,0.0,1.0
2021-05-17,381.99,385.645,378.78,383.55,366.520865555589,1170150,0.0,1.0
2021-05-14,381.81,386.71,380.63,384.0,366.950886125267,1143647,0.0,1.0
2021-05-13,368.47,379.84,366.47,378.11,361.322394668814,1485221,0.0,1.0
2021-05-12,384.78,388.53,372.4168,373.63,357.041300997353,1631602,0.0,1.0
2021-05-11,386.22,389.1799,377.51,383.2,366.186405112506,1588538,0.0,1.0
2021-05-10,398.0,400.3399,391.28,391.4,374.022335493306,1601312,0.0,1.0
2021-05-07,387.81,396.896,384.33,394.22,376.717131063288,1597441,0.0,1.0
2021-05-06,379.84,391.0,378.62,389.91,372.598489607039,2010921,0.0,1.0
2021-05-05,382.66,383.335,378.51,378.86,362.039095618278,1129550,0.0,1.0
2021-05-04,371.85,381.0,367.875,379.58,362.727128529762,1692319,0.0,1.0
2021-05-03,376.5,377.745,371.88,373.77,357.175085174586,924732,0.0,1.0
2021-04-30,372.55,373.53,368.605,370.85,354.384729478008,1196754,0.0,1.0
2021-04-29,382.84,382.84,372.07,376.39,359.678760491378,1104533,0.0,1.0
2021-04-28,381.18,384.51,379.55,379.8,362.937360808272,891013,0.0,1.0
2021-04-27,381.5,383.5,378.53,382.36,365.383700049107,925733,0.0,1.0
2021-04-26,377.02,383.8,377.02,380.45,363.55850163114,1235664,0.0,1.0
2021-04-23,368.89,377.69,368.89,376.27,359.564088339464,1301434,0.0,1.0
2021-04-22,375.87,377.24,365.6,368.36,352.00528232579,1880394,0.0,1.0
2021-04-21,370.71,375.83,367.35,375.6,358.923835491277,1819877,0.0,1.0
2021-04-20,378.35,380.74,366.63,370.27,353.830480743757,1807557,0.0,1.0
2021-04-19,382.82,383.68,378.535,380.72,363.816513972947,1145428,0.0,1.0
2021-04-16,386.06,386.06,380.82,383.07,366.062176947932,1092271,0.0,1.0
2021-04-15,384.28,385.95,378.6773,382.14,365.173467770598,1127087,0.0,1.0
2021-04-14,377.85,382.9799,377.85,381.5,364.561882960389,1077136,0.0,1.0
2021-04-13,383.54,384.4,376.63,378.67,361.857531377747,985343,0.0,1.0
2021-04-12,377.83,379.15,375.8,378.26,361.465734858707,1165106,0.0,1.0
2021-04-09,375.64,378.08,372.52,377.0,360.261677263608,1224717,0.0,1.0
2021-04-08,372.29,374.5275,368.63,374.07,357.461765554371,1250769,0.0,1.0
2021-04-07,375.75,378.88,372.41,374.79,358.149798465856,1299366,0.0,1.0
2021-04-06,375.79,381.84,375.02,375.61,358.933391503936,1309726,0.0,1.0
2021-04-05,375.6,377.94,373.91,374.81,358.168910491175,1419540,0.0,1.0
2021-04-01,375.63,376.0,369.29,372.12,355.598343085766,1562136,0.0,1.0
2021-03-31,374.97,379.5,368.32,374.14,357.528657642988,2053541,0.0,1.0
2021-03-30,367.0,375.31,366.45,373.92,357.318425364479,1278209,0.9,1.0
2021-03-29,370.49,372.49,367.5,367.97,350.788274321987,1413689,0.0,1.0
2021-03-26,371.03,372.9,367.73,372.29,354.906559359004,1586119,0.0,1.0
2021-03-25,357.27,367.79,353.462,366.8,349.672905457795,1970634,0.0,1.0
2021-03-24,361.51,368.0,360.81,360.91,344.057928867974,1860580,0.0,1.0
2021-03-23,367.27,371.53,355.9,357.49,340.797619880336,2911237,0.0,1.0
2021-03-22,373.72,373.72,368.66,371.59,354.239244653932,1398482,0.0,1.0
2021-03-19,377.5,379.84,371.91,372.48,355.087687636095,3042145,0.0,1.0
2021-03-18,381.0,392.42,379.1334,380.41,362.64740993784,2753097,0.0,1.0
2021-03-17,376.08,380.79,372.23,379.26,361.551107208079,1752964,0.0,1.0
2021-03-16,376.57,376.57,371.0,373.52,356.079126626487,2047047,0.0,1.0
2021-03-15,369.09,374.73,366.0603,374.37,356.889437339789,2005446,0.0,1.0
2021-03-12,363.55,370.76,363.34,369.49,352.237300538715,1941525,0.0,1.0
2021-03-11,365.0,366.82,360.78,364.46,347.442167729411,1675846,0.0,1.0
2021-03-10,351.22,361.6939,351.01,361.22,344.353453951649,1403209,0.0,1.0
2021-03-09,354.72,357.39,351.87,352.69,336.221747616984,1457115,0.0,1.0
2021-03-08,354.43,359.91,349.2207,353.7,337.184587405731,1764150,0.0,1.0
2021-03-05,343.3,351.84,334.14,349.83,333.495290393404,1979822,0.0,1.0
2021-03-04,340.67,343.52,330.78,337.95,322.170006541608,2499448,0.0,1.0
2021-03-03,349.94,351.3746,342.81,343.06,327.041403888635,1929130,0.0,1.0
2021-03-02,359.87,359.87,349.97,351.44,335.03011421507,1881971,0.0,1.0
2021-03-01,355.06,363.31,354.34,359.51,342.72329945783,2100253,0.0,1.0
2021-02-26,346.2,354.408,344.06,349.12,332.818442621116,2482082,0.0,1.0
2021-02-25,345.71,353.02,342.31,348.03,331.779338294647,2874204,0.0,1.0
2021-02-24,339.43,346.59,338.21,345.66,329.520001364617,1941252,0.0,1.0
2021-02-23,331.52,338.7699,328.0,337.41,321.655220911981,2222978,0.0,1.0
2021-02-22,329.5,338.55,328.52,337.51,321.750551584134,2250679,0.0,1.0
2021-02-19,320.0,335.21,315.87,330.0,314.591218105432,4870062,0.0,1.0
2021-02-18,310.84,311.46,298.54,300.25,286.230343139866,3115098,0.0,1.0
2021-02-17,314.16,317.5,311.39,312.08,297.507961655585,1999525,0.0,1.0
2021-02-16,316.81,321.67,316.07,317.09,302.284028330459,3099562,0.0,1.0
2021-02-12,314.05,315.79,312.28,313.0,298.385003839394,1721668,0.0,1.0
2021-02-11,314.69,315.82,309.05,314.46,299.776831652831,995385,0.0,1.0
2021-02-10,317.55,317.8,311.37,313.64,298.995120141175,1068719,0.0,1.0
2021-02-09,316.02,318.27,313.17,315.33,300.606208500563,1066253,0.0,1.0
2021-02-08,312.0,317.19,312.0,317.04,302.236362994382,962423,0.0,1.0
2021-02-05,312.02,313.02,307.01,309.24,294.800570566436,1228075,0.0,1.0
2021-02-04,302.85,309.56,301.95,309.27,294.829169768081,1459155,0.0,1.0
2021-02-03,302.26,302.33,299.4616,301.14,287.078786122029,1185427,0.0,1.0
2021-02-02,296.23,304.22,295.72,302.54,288.413415532174,1635028,0.0,1.0
2021-02-01,292.12,294.02,289.65,292.21,278.565757098752,1163541,0.0,1.0
2021-01-29,292.1,292.95,285.5,288.8,275.314981178329,1734289,0.0,1.0
2021-01-28,287.28,297.28,282.735,292.96,279.280737139901,1504279,0.0,1.0
2021-01-27,289.79,290.64,278.95,280.73,267.621795935569,1769882,0.0,1.0
2021-01-26,300.94,302.16,295.4,296.01,282.188322640572,1364350,0.0,1.0
2021-01-25,303.14,305.5,296.38,298.2,284.276064360727,1539717,0.0,1.0
2021-01-22,302.89,306.9614,301.31,305.17,290.920612209802,1429871,0.0,1.0
2021-01-21,302.0,306.1499,300.0,305.5,291.235203427907,1931138,0.0,1.0
2021-01-20,296.87,302.19,296.01,300.94,286.888124777723,1327782,0.0,1.0
2021-01-19,298.25,299.765,294.4,294.99,281.21594978461,1509915,0.0,1.0
2021-01-15,300.16,301.13,293.01,295.4,281.606805540438,1766313,0.0,1.0
2021-01-14,302.9,306.35,301.95,302.85,288.708940615849,1370805,0.0,1.0
2021-01-13,301.63,304.0,300.61,301.22,287.155050659752,1203758,0.0,1.0
2021-01-12,296.12,303.56,293.905,302.09,287.984427507484,1951515,0.0,1.0
2021-01-11,289.48,295.18,289.0014,294.92,281.149218314103,1304027,0.0,1.0
2021-01-08,297.55,300.48,290.385,293.91,280.186378525356,1780991,0.0,1.0
2021-01-07,293.76,300.555,293.49,299.73,285.73462364467,2227343,0.0,1.0
2021-01-06,275.0,292.84,274.65,290.36,276.802139663919,2778280,0.0,1.0
2021-01-05,267.65,274.76,267.45,274.28,261.47296758169,1829442,0.0,1.0
2021-01-04,271.81,273.75,263.85,267.64,255.14301095072,2800057,0.0,1.0
2020-12-31,266.76,269.19,265.4529,269.05,256.48717342808,805278,0.0,1.0
2020-12-30,266.0,268.36,265.495,266.15,253.722583935638,792784,0.76,1.0
2020-12-29,269.17,269.54,262.848,265.34,252.230154064974,892936,0.0,1.0
2020-12-28,273.43,273.56,267.4,267.5,254.28343337748,691321,0.0,1.0
2020-12-24,267.93,269.58,267.315,269.21,255.908946166548,289945,0.0,1.0
2020-12-23,270.68,271.38,267.83,267.94,254.701693978176,938783,0.0,1.0
2020-12-22,267.58,270.58,265.23,269.26,255.956475780263,1535405,0.0,1.0
2020-12-21,265.92,272.0,265.58,267.75,254.521081446057,2147346,0.0,1.0
2020-12-18,265.0,271.45,264.56,270.7,257.325328655267,3274395,0.0,1.0
2020-12-17,263.03,264.64,261.5424,264.53,251.460174322785,1525282,0.0,1.0
2020-12-16,261.84,262.38,259.635,261.12,248.218654667393,1210787,0.0,1.0
2020-12-15,256.33,264.11,255.98,261.99,249.045669946041,2083375,0.0,1.0
2020-12-14,258.0,258.75,252.51,252.72,240.233679563203,972882,0.0,1.0
2020-12-11,251.44,256.0,250.82,255.77,243.132985999844,1403717,0.0,1.0
2020-12-10,253.59,254.24,250.615,253.45,240.927611923448,1158927,0.0,1.0
2020-12-09,252.5,255.5,251.6,254.83,242.239429261994,1373929,0.0,1.0
2020-12-08,253.12,254.84,251.27,252.6,240.119608490286,1303641,0.0,1.0
2020-12-07,253.13,253.5,250.5425,252.01,239.558759048444,1598433,0.0,1.0
2020-12-04,253.86,255.75,252.79,253.39,240.87057638699,1655180,0.0,1.0
2020-12-03,258.49,259.81,251.93,252.68,240.195655872231,2080076,0.0,1.0
2020-12-02,255.13,260.435,254.39,259.0,246.203399045859,2773408,0.0,1.0
2020-12-01,263.22,265.35,255.12,255.13,242.524606944286,1984024,0.0,1.0
2020-11-30,262.94,264.2292,258.1083,261.62,248.693950804547,2342210,0.0,1.0
2020-11-27,258.62,262.2,258.15,261.95,249.007646255069,1072234,0.0,1.0
2020-11-25,263.01,265.8673,254.51,256.43,243.760376900887,3037881,0.0,1.0
2020-11-24,263.65,264.17,260.01,261.51,248.589385654373,2235154,0.0,1.0
2020-11-23,260.7,262.76,260.16,261.11,248.20914874465,2099979,0.0,1.0
2020-11-20,256.64,259.66,255.5,258.56,245.785138445164,1615146,0.0,1.0
2020-11-19,257.29,259.53,255.0,255.59,242.961879390468,1700393,0.0,1.0
2020-11-18,258.44,260.6,257.25,257.33,244.615909947765,1618516,0.0,1.0
2020-11-17,256.5,259.72,253.5,258.21,245.452431149156,1411215,0.0,1.0
2020-11-16,255.0,260.34,253.61,259.1,246.29845827329,1927580,0.0,1.0
2020-11-13,250.82,252.5904,249.08,251.79,239.349628748096,977668,0.0,1.0
2020-11-12,250.85,252.203,246.87,248.01,235.756389951211,1275729,0.0,1.0
2020-11-11,253.96,254.27,245.955,249.35,237.030183598784,1658970,0.0,1.0
2020-11-10,249.49,256.9,249.49,253.97,241.421919906089,1852805,0.0,1.0
2020-11-09,260.59,265.87,248.35,248.87,236.573899307116,2219604,0.0,1.0
2020-11-06,246.58,250.365,246.11,247.64,235.404670809717,1481737,0.0,1.0
2020-11-05,237.82,247.09,237.33,246.02,233.864711325337,2032178,0.0,1.0
2020-11-04,237.4,240.0,233.2,233.3,221.773177596135,1992678,0.0,1.0
2020-11-03,235.61,241.62,234.42,239.96,228.104122143029,1571789,0.0,1.0
2020-11-02,228.49,232.24,227.5,231.7,220.252229957242,1435930,0.0,1.0
2020-10-30,227.63,228.59,222.61,225.91,214.748300688997,1306183,0.0,1.0
2020-10-29,222.07,229.81,221.73,228.02,216.754050387787,1190731,0.0,1.0
2020-10-28,225.0,227.5,222.51,223.37,212.333796312253,1375301,0.0,1.0
2020-10-27,234.2,234.59,228.0,228.51,217.219840602198,1395734,0.0,1.0
2020-10-26,237.1,237.49,231.745,234.25,222.676240256728,1010501,0.0,1.0
2020-10-23,237.12,240.0,237.12,239.53,227.695367465076,820498,0.0,1.0
2020-10-22,236.06,238.0,234.88,236.88,225.176297938159,1246389,0.0,1.0
2020-10-21,239.52,241.92,236.06,236.4,224.720013646491,1506494,0.0,1.0
2020-10-20,239.8,242.035,237.76,238.87,227.067976564033,969001,0.0,1.0
2020-10-19,240.25,242.9,237.11,238.17,226.402561972017,905592,0.0,1.0
2020-10-16,240.0,243.4,239.71,240.06,228.19918137046,1652689,0.0,1.0
2020-10-15,234.66,239.35,234.365,238.24,226.469103431218,1225180,0.0,1.0
2020-10-14,237.39,240.66,237.09,238.47,226.687739654309,1062545,0.0,1.0
2020-10-13,236.14,237.58,234.49,237.22,225.499499311424,1311422,0.0,1.0
2020-10-12,237.14,237.61,235.0725,236.52,224.834084719408,1234788,0.0,1.0
2020-10-09,235.02,237.01,233.58,234.81,223.208571930341,1091540,0.0,1.0
2020-10-08,230.99,234.81,230.71,234.24,222.666734333985,1148436,0.0,1.0
2020-10-07,229.27,232.53,228.105,230.57,219.178060687273,1029194,0.0,1.0
2020-10-06,227.27,230.64,226.0101,226.12,214.947925066601,1385895,0.0,1.0
2020-10-05,227.26,231.12,224.85,226.96,215.74642257702,2071483,0.0,1.0
2020-10-02,215.25,226.52,215.02,224.79,213.683637341771,1403675,0.0,1.0
2020-10-01,223.5,223.78,218.57,219.04,208.217731764498,1383845,0.0,1.0
2020-09-30,221.38,226.06,220.235,221.63,210.679765754957,1883964,0.0,1.0
2020-09-29,221.65,222.39,218.07,220.18,209.30140695721,903349,0.76,1.0
2020-09-28,222.06,224.3565,221.5,221.9,210.2108364434,1191484,0.0,1.0
2020-09-25,214.95,220.93,214.83,219.25,207.700432132562,1225484,0.0,1.0
2020-09-24,213.7,219.38,211.38,216.52,205.114242031208,1025931,0.0,1.0
2020-09-23,217.58,220.67,214.38,214.55,203.248016939755,1683466,0.0,1.0
2020-09-22,215.09,219.06,214.53,217.58,206.118403755543,1622567,0.0,1.0
2020-09-21,216.25,217.45,210.175,214.21,202.925927330062,2134052,0.0,1.0
2020-09-18,219.47,225.38,219.45,221.97,210.277149010102,3063663,0.0,1.0
2020-09-17,213.8,221.6,212.0105,219.94,208.354084575761,2094331,0.0,1.0
2020-09-16,217.16,218.92,214.86,215.4,204.053240963986,1573006,0.0,1.0
2020-09-15,219.81,220.96,215.19,215.77,204.403750245122,1740236,0.0,1.0
2020-09-14,217.9,219.12,216.7,218.33,206.828895541629,1249318,0.0,1.0
2020-09-11,214.13,218.507,213.0,215.96,204.583741497597,1902364,0.0,1.0
2020-09-10,215.92,218.23,213.61,215.11,203.778517473366,1840588,0.0,1.0
2020-09-09,210.86,217.3,210.86,215.52,204.166919649759,1569294,0.0,1.0
2020-09-08,209.86,213.24,207.97,210.24,199.165057475712,1918482,0.0,1.0
2020-09-04,213.19,214.0,208.18,211.34,200.207112095305,1662351,0.0,1.0
2020-09-03,217.27,218.73,209.07,210.81,199.705031233138,1975367,0.0,1.0
2020-09-02,218.24,219.71,215.67,217.11,205.673162236262,1983120,0.0,1.0
2020-09-01,208.52,217.72,208.27,217.69,206.222609217503,1873548,0.0,1.0
2020-08-31,210.0,211.43,207.77,210.06,198.994539447051,1944497,0.0,1.0
2020-08-28,210.33,210.8,208.745,209.9,198.842967866019,1261483,0.0,1.0
2020-08-27,211.16,212.4522,208.82,209.83,198.776655299318,1875503,0.0,1.0
2020-08-26,206.59,212.29,204.76,211.01,199.894495709427,2040293,0.0,1.0
2020-08-25,206.0,209.4,205.35,205.6,194.769481625791,2707075,0.0,1.0
2020-08-24,204.37,206.48,202.66,205.4,194.580017149502,3177982,0.0,1.0
2020-08-21,196.76,202.95,196.0,199.5,188.990815098956,6446260,0.0,1.0
2020-08-20,190.21,192.05,189.38,191.1,181.03330709479,1558667,0.0,1.0
2020-08-19,193.0,194.6,191.94,191.99,181.876424014279,1512676,0.0,1.0
2020-08-18,193.81,194.82,191.895,192.13,182.009049147681,1120968,0.0,1.0
2020-08-17,193.25,194.24,191.2,192.99,182.823746395727,997065,0.0,1.0
2020-08-14,189.22,193.21,188.43,191.13,181.061726766233,900649,0.0,1.0
2020-08-13,188.55,191.17,188.45,189.5,179.517591284472,1324832,0.0,1.0
2020-08-12,191.29,192.82,189.59,192.31,182.179567176342,1628997,0.0,1.0
2020-08-11,192.3,195.85,192.205,193.22,183.04163054346,1909915,0.0,1.0
2020-08-10,185.0,191.35,184.4,189.91,179.905993460866,2631056,0.0,1.0
2020-08-07,181.41,183.71,179.8605,183.5,173.833656995782,1254634,0.0,1.0
2020-08-06,182.0,183.24,180.25,181.26,171.711654861337,968080,0.0,1.0
2020-08-05,180.0,183.59,179.95,182.82,173.189477776397,1366456,0.0,1.0
2020-08-04,176.92,178.88,176.625,178.11,168.727589359775,672802,0.0,1.0
2020-08-03,177.38,178.87,175.83,177.62,168.263401392865,841234,0.0,1.0
2020-07-31,176.81,176.92,173.36,176.31,167.022409073168,1409720,0.0,1.0
2020-07-30,178.21,179.25,176.2752,178.04,168.661276793073,1235913,0.0,1.0
2020-07-29,176.71,180.76,176.01,180.25,170.754859256074,1886888,0.0,1.0
2020-07-28,174.9,177.14,174.65,175.79,166.529801434814,850025,0.0,1.0
2020-07-27,174.69,176.685,172.91,176.0,166.728739134919,887263,0.0,1.0
2020-07-24,177.11,177.77,174.81,175.35,166.112979586977,910844,0.0,1.0
2020-07-23,175.7,178.4,175.41,176.73,167.420284473376,943971,0.0,1.0
2020-07-22,174.19,176.025,174.11,175.49,166.24560472038,1246300,0.0,1.0
2020-07-21,174.95,176.81,173.37,175.65,166.397176301412,1079316,0.0,1.0
2020-07-20,175.87,176.13,172.7,173.81,164.654103119547,1314498,0.0,1.0
2020-07-17,175.0,176.93,173.36,176.51,167.211873549457,1140411,0.0,1.0
2020-07-16,171.96,175.28,170.9,173.42,164.284647390782,1140627,0.0,1.0
2020-07-15,170.69,174.0,169.83,172.39,163.30890533789,1992280,0.0,1.0
2020-07-14,163.49,169.82,162.3,169.56,160.627982998391,1651485,0.0,1.0
2020-07-13,162.66,167.32,161.66,163.83,155.199825752692,1824394,0.0,1.0
2020-07-10,158.27,159.44,157.04,159.09,150.709517664626,982688,0.0,1.0
2020-07-09,157.82,159.71,156.1,157.65,149.34537343534,1283418,0.0,1.0
2020-07-08,159.27,159.81,156.85,158.38,150.036918773798,1042621,0.0,1.0
2020-07-07,158.38,160.58,157.65,158.7,150.340061935861,1118596,0.0,1.0
2020-07-06,161.12,161.59,158.41,160.22,151.779991955663,947540,0.0,1.0
2020-07-02,158.87,161.92,157.52,157.9,149.582204030703,1044922,0.0,1.0
2020-07-01,159.65,160.18,155.34,156.85,148.587515530182,1111684,0.0,1.0
2020-06-30,152.84,158.25,152.12,157.15,148.871712244616,1834899,0.0,1.0
2020-06-29,150.85,153.96,150.3218,153.71,145.612923252434,1094212,0.76,1.0
2020-06-26,153.18,153.87,148.19,149.04,140.494271260068,2302837,0.0,1.0
2020-06-25,149.22,154.85,148.29,154.45,145.594070022259,1671057,0.0,1.0
2020-06-24,151.89,152.67,149.12,150.49,141.861130447716,1985577,0.0,1.0
2020-06-23,156.54,156.62,153.69,153.96,145.132165882985,940441,0.0,1.0
2020-06-22,153.0,154.73,151.75,154.56,145.697762788219,1188048,0.0,1.0
2020-06-19,158.75,158.86,153.54,154.87,145.989987855923,2046187,0.0,1.0
2020-06-18,154.54,156.88,153.61,154.87,145.989987855923,881583,0.0,1.0
2020-06-17,158.93,158.93,154.86,155.51,146.593291221506,1131551,0.0,1.0
2020-06-16,161.71,163.82,155.56,158.3,149.223316830843,2105557,0.0,1.0
2020-06-15,148.38,155.61,148.12,155.47,146.555584761157,1321164,0.0,1.0
2020-06-12,156.45,157.27,150.52,154.97,146.084254006795,1597956,0.0,1.0
2020-06-11,155.23,156.88,150.69,151.09,142.42672735295,1576222,0.0,1.0
2020-06-10,164.42,165.09,160.96,161.0,151.768502904395,1304244,0.0,1.0
2020-06-09,163.54,165.87,163.13,164.81,155.360043252629,1975176,0.0,1.0
2020-06-08,167.0,170.41,166.81,168.81,159.130689287521,1373010,0.0,1.0
2020-06-05,167.9,170.11,165.65,166.72,157.16052673429,2061228,0.0,1.0
2020-06-04,156.79,161.37,156.08,161.14,151.900475515616,1469887,0.0,1.0
2020-06-03,155.13,158.84,155.06,158.35,149.270449906279,1676492,0.0,1.0
2020-06-02,150.64,154.1,150.12,152.95,144.180077759175,1335446,0.0,1.0
2020-06-01,149.34,150.95,147.4,149.14,140.58853741094,1464609,0.0,1.0
2020-05-29,151.27,152.93,147.87,152.12,143.397668706935,2249034,0.0,1.0
2020-05-28,156.19,156.34,152.13,153.16,144.378036676007,1914688,0.0,1.0
2020-05-27,152.0,154.27,150.53,153.36,144.566568977751,1935324,0.0,1.0
2020-05-26,144.46,151.0,144.46,148.03,139.542183136258,2493786,0.0,1.0
2020-05-22,148.0,148.41,138.76,140.71,132.641900892406,3426656,0.0,1.0
2020-05-21,141.07,144.5,141.07,142.81,134.621490060724,2099012,0.0,1.0
2020-05-20,138.48,143.08,138.11,142.31,134.150159306363,2399352,0.0,1.0
2020-05-19,139.09,139.44,135.44,136.15,128.343364412629,1859442,0.0,1.0
2020-05-18,131.98,138.87,130.51,137.9,129.993022052895,2450883,0.0,1.0
2020-05-15,125.99,127.7,124.69,126.01,118.784776714179,1649575,0.0,1.0
2020-05-14,123.0,126.96,117.85,126.8,119.52947930607,2720587,0.0,1.0
2020-05-13,130.95,131.13,124.5,125.82,118.605671027521,2027360,0.0,1.0
2020-05-12,135.8,136.82,129.94,130.05,122.593129209419,1392565,0.0,1.0
2020-05-11,135.16,136.77,132.56,134.89,127.155610911638,1356016,0.0,1.0
2020-05-08,138.0,138.95,136.72,137.0,129.144626695044,1729066,0.0,1.0
2020-05-07,134.66,136.97,134.06,136.0,128.201965186321,1059035,0.0,1.0
2020-05-06,135.61,136.03,131.39,132.13,124.553865147563,1150848,0.0,1.0
2020-05-05,135.12,138.45,134.72,135.15,127.400702903906,1119926,0.0,1.0
2020-05-04,136.36,136.5,130.2,132.94,125.317420969629,2277243,0.0,1.0
2020-05-01,142.9,143.05,137.14,138.19,130.266393890424,1602921,0.0,1.0
2020-04-30,144.56,145.8,142.73,145.06,136.742478455351,2054550,0.0,1.0
2020-04-29,145.0,148.43,143.54,147.1,138.665507933146,1562246,0.0,1.0
2020-04-28,143.06,144.62,140.86,141.56,133.443163174821,1752059,0.0,1.0
2020-04-27,138.63,140.78,138.11,139.7,131.689812768596,1528862,0.0,1.0
2020-04-24,138.94,139.42,135.43,138.63,130.681164954262,1498485,0.0,1.0
2020-04-23,137.68,140.09,136.92,137.11,129.248319461003,1377012,0.0,1.0
2020-04-22,137.37,137.88,134.12,136.21,128.399924103153,1280385,0.0,1.0
2020-04-21,133.99,135.19,132.5,134.06,126.373201859398,1958507,0.0,1.0
2020-04-20,135.84,140.26,133.76,137.3,129.427425147661,1974924,0.0,1.0
2020-04-17,133.54,138.55,133.01,138.46,130.520912497779,2465280,0.0,1.0
2020-04-16,134.25,135.49,128.51,129.95,122.498863058547,3639166,0.0,1.0
2020-04-15,133.12,135.33,127.55,135.31,127.551528745302,2938234,0.0,1.0
2020-04-14,140.31,142.23,135.16,138.13,130.209834199901,2477381,0.0,1.0
2020-04-13,141.78,142.75,136.87,139.8,131.784078919468,1654648,0.0,1.0
2020-04-09,147.28,150.21,144.13,145.75,137.39291489637,1596109,0.0,1.0
2020-04-08,145.08,147.82,142.61,146.77,138.354429635267,1210059,0.0,1.0
2020-04-07,148.0,151.65,142.54,142.82,134.630916675811,2066507,0.0,1.0
2020-04-06,141.58,144.87,139.72,143.49,135.262499886656,2079315,0.0,1.0
2020-04-03,138.48,139.35,132.13,135.52,127.749487662134,2053087,0.0,1.0
2020-04-02,133.31,139.91,132.86,139.38,131.388161085805,2863750,0.0,1.0
2020-04-01,132.18,134.73,129.68,133.67,126.005563870996,2035562,0.0,1.0
2020-03-31,141.99,145.0,137.25,138.16,130.238114045163,2240133,0.0,1.0
2020-03-30,136.72,141.7,134.56,141.23,133.132084876942,2251141,0.76,1.0
2020-03-27,135.0,139.17,132.16,135.11,126.681287328147,2302699,0.0,1.0
2020-03-26,129.35,140.15,127.14,139.09,130.412998700851,2227538,0.0,1.0
2020-03-25,125.88,136.73,121.84,128.49,120.474269919278,3962182,0.0,1.0
2020-03-24,117.37,126.66,112.7,126.0,118.139606271531,3488034,0.0,1.0
2020-03-23,110.27,115.57,106.52,111.15,104.216009818101,3130043,0.0,1.0
2020-03-20,119.66,120.61,110.34,111.63,104.66606546104,4155025,0.0,1.0
2020-03-19,112.9,120.74,106.25,119.66,112.195121321043,2454684,0.0,1.0
2020-03-18,117.82,120.55,106.14,114.21,107.085114541838,2628680,0.0,1.0
2020-03-17,122.8,129.46,119.07,126.71,118.805313576712,2909635,0.0,1.0
2020-03-16,123.9,132.87,119.84,120.05,112.560791530931,2609470,0.0,1.0
2020-03-13,137.93,139.29,130.53,138.96,130.291108630888,2521951,0.0,1.0
2020-03-12,135.0,136.54,128.09,130.39,122.255740172579,3284015,0.0,1.0
2020-03-11,150.85,151.16,143.85,145.88,136.779410816595,2397328,0.0,1.0
2020-03-10,155.62,156.33,148.01,154.99,145.321091873211,2797731,0.0,1.0
2020-03-09,152.01,158.25,147.13,150.0,140.642388418489,2886351,0.0,1.0
2020-03-06,154.2,164.94,153.67,164.04,153.80651597446,2973210,0.0,1.0
2020-03-05,158.83,162.19,157.92,159.07,149.146564838194,1878394,0.0,1.0
2020-03-04,161.24,163.29,160.52,163.07,152.897028529354,2513828,0.0,1.0
2020-03-03,164.34,167.87,157.0,157.78,147.937040297795,2442472,0.0,1.0
2020-03-02,157.92,164.0,156.55,163.92,153.694002063725,2530795,0.0,1.0
2020-02-28,155.29,158.92,152.66,156.48,146.718139598168,3048348,0.0,1.0
2020-02-27,164.4,166.55,159.96,159.99,150.009171487161,2956884,0.0,1.0
2020-02-26,168.28,169.38,165.61,166.92,156.506849832095,2545230,0.0,1.0
2020-02-25,172.18,172.95,165.8,166.65,156.253693532942,2358538,0.0,1.0
2020-02-24,172.51,176.36,171.5,171.86,161.138672490677,2292352,0.0,1.0
