,HUBB_Open,HUBB_High,HUBB_Low,HUBB_Close,HUBB_Adj Close,HUBB_Volume,HUBB_Dividend Amount,HUBB_Split Coefficient
2023-06-02,289.57,296.28,289.57,294.49,289.52125163727,318656,0.0,1.0
2023-06-01,282.92,287.28,281.51,287.25,282.403407697395,385627,0.0,1.0
2023-05-31,287.25,289.49,281.01,282.46,277.694226416732,516803,0.0,1.0
2023-05-30,290.13,290.8,286.6,288.88,284.005905711483,443391,1.12,1.0
2023-05-26,287.54,291.905,286.74,290.91,284.897096656991,433997,0.0,1.0
2023-05-25,277.02,286.69,277.02,286.6,280.676181299693,455596,0.0,1.0
2023-05-24,274.98,277.56,273.17,275.03,269.345324992514,419660,0.0,1.0
2023-05-23,280.28,281.645,275.29,275.79,270.08961633162,248895,0.0,1.0
2023-05-22,281.63,286.17,280.82,282.49,276.651132084265,333758,0.0,1.0
2023-05-19,283.14,284.265,278.64,280.01,274.222391925077,408239,0.0,1.0
2023-05-18,275.18,281.0,273.25,280.57,274.770817122313,313277,0.0,1.0
2023-05-17,271.21,275.4,270.08,275.01,269.325738378327,352947,0.0,1.0
2023-05-16,271.63,272.765,268.72,270.07,264.487844674138,318108,0.0,1.0
2023-05-15,273.67,274.815,271.69,273.58,267.925295463957,457268,0.0,1.0
2023-05-12,274.95,277.59,272.2001,273.52,267.866535621396,386385,0.0,1.0
2023-05-11,270.5,273.63,270.02,272.75,267.112450975196,250063,0.0,1.0
2023-05-10,272.78,273.255,267.34,272.19,266.56402577796,306926,0.0,1.0
2023-05-09,269.88,272.86,268.4,270.92,265.320275777086,377201,0.0,1.0
2023-05-08,272.46,273.235,269.75,270.56,264.96771672172,381205,0.0,1.0
2023-05-05,272.17,273.91,270.76,272.09,266.466092707025,321609,0.0,1.0
2023-05-04,271.77,272.09,264.33,269.51,263.939419476902,334520,0.0,1.0
2023-05-03,279.39,282.19,272.595,273.27,267.621702944058,538869,0.0,1.0
2023-05-02,272.38,280.22,269.69,279.78,273.997145861926,693262,0.0,1.0
2023-05-01,269.98,273.6,267.08,272.86,267.220177353225,441447,0.0,1.0
2023-04-28,266.35,269.37,259.61,269.32,263.753346642126,614729,0.0,1.0
2023-04-27,262.41,268.305,261.46,266.99,261.471506089341,471002,0.0,1.0
2023-04-26,259.795,263.7,256.23,260.02,254.645571045172,653295,0.0,1.0
2023-04-25,251.92,265.5,251.65,259.41,254.048179312468,1673785,0.0,1.0
2023-04-24,230.5,233.92,230.5,232.39,227.586663545833,394640,0.0,1.0
2023-04-21,231.76,232.425,229.83,230.63,225.863041497377,242438,0.0,1.0
2023-04-20,230.93,233.14,229.925,231.11,226.333120237865,244079,0.0,1.0
2023-04-19,233.62,236.27,229.09,232.13,227.332037561402,334046,0.0,1.0
2023-04-18,232.17,234.36,231.205,233.45,228.624754097744,310220,0.0,1.0
2023-04-17,228.66,231.77,227.39,231.5,226.715059214511,244381,0.0,1.0
2023-04-14,226.52,230.56,226.46,227.73,223.022982440262,154322,0.0,1.0
2023-04-13,226.78,227.13,221.03,226.59,221.906545431603,278924,0.0,1.0
2023-04-12,226.36,229.78,225.85,226.77,222.082824959286,306980,0.0,1.0
2023-04-11,225.48,226.51,224.05,224.53,219.889124170342,446497,0.0,1.0
2023-04-10,220.25,224.56,219.77,224.52,219.879330863249,419847,0.0,1.0
2023-04-06,224.53,225.56,220.75,221.28,216.706299364955,345422,0.0,1.0
2023-04-05,228.97,229.695,220.935,224.01,219.37987220148,434924,0.0,1.0
2023-04-04,244.38,244.38,229.15,230.7,225.931594647031,602091,0.0,1.0
2023-04-03,243.58,244.55,241.44,244.34,239.289665522564,282754,0.0,1.0
2023-03-31,241.88,244.265,240.525,243.31,238.280954891934,338878,0.0,1.0
2023-03-30,241.94,242.135,239.79,240.16,235.196063157482,214335,0.0,1.0
2023-03-29,239.22,240.46,237.35,240.01,235.049163551079,328290,0.0,1.0
2023-03-28,234.06,238.66,234.06,236.51,231.621506068354,266980,0.0,1.0
2023-03-27,232.25,235.07,229.8,233.57,228.742273782866,527862,0.0,1.0
2023-03-24,229.02,230.29,225.515,230.28,225.520275749104,358977,0.0,1.0
2023-03-23,235.84,238.28,230.115,231.64,226.85216551382,348865,0.0,1.0
2023-03-22,241.94,242.8725,235.93,236.26,231.376673391017,207383,0.0,1.0
2023-03-21,244.77,245.98,240.52,242.02,237.017618276873,244584,0.0,1.0
2023-03-20,237.11,242.395,237.02,241.52,236.527952922198,405836,0.0,1.0
2023-03-17,240.12,240.12,233.39,234.97,230.113336775956,556131,0.0,1.0
2023-03-16,233.28,242.15,232.42,241.64,236.64547260732,354482,0.0,1.0
2023-03-15,240.95,241.41,230.825,234.36,229.515945043252,399651,0.0,1.0
2023-03-14,241.78,247.86,241.0,245.96,240.876181271711,437122,0.0,1.0
2023-03-13,236.47,239.455,234.53,236.99,232.091584808842,324580,0.0,1.0
2023-03-10,247.3,247.3,238.62,239.29,234.344045440347,428224,0.0,1.0
2023-03-09,252.37,254.5,246.64,246.83,241.728198988846,222427,0.0,1.0
2023-03-08,249.87,252.255,248.75,251.07,245.88056119649,387279,0.0,1.0
2023-03-07,252.66,253.2,248.6,249.84,244.675984423989,198909,0.0,1.0
2023-03-06,253.05,257.51,252.11,252.74,247.516043481104,241508,0.0,1.0
2023-03-03,250.71,254.39,249.245,253.04,247.809842693909,358637,0.0,1.0
2023-03-02,248.92,251.01,246.65,249.54,244.382185211184,299380,0.0,1.0
2023-03-01,251.19,252.625,248.83,249.64,244.480118282119,354165,0.0,1.0
2023-02-28,250.71,253.0,247.61,251.54,246.340846629884,720564,0.0,1.0
2023-02-27,253.98,256.425,249.045,251.83,246.624852535596,636517,1.12,1.0
2023-02-24,248.38,253.46,247.53,253.46,247.122099718016,423508,0.0,1.0
2023-02-23,248.01,251.02,244.95,250.2,243.943617728429,328464,0.0,1.0
2023-02-22,250.16,252.51,246.9,247.39,241.203883252742,441811,0.0,1.0
2023-02-21,250.07,251.27,248.7,248.73,242.510375849688,511292,0.0,1.0
2023-02-17,249.52,253.0,248.72,252.06,245.757107452549,303280,0.0,1.0
2023-02-16,248.24,251.72,248.0001,250.25,243.992367452195,309233,0.0,1.0
2023-02-15,244.65,251.13,243.53,251.01,244.733363253449,527889,0.0,1.0
2023-02-14,244.12,245.7,241.98,245.42,239.283144136335,236734,0.0,1.0
2023-02-13,242.77,246.695,241.88,245.36,239.224644467815,311400,0.0,1.0
2023-02-10,240.78,242.93,239.38,242.82,236.748158500468,318296,0.0,1.0
2023-02-09,240.0,243.575,239.305,240.62,234.603170654734,438678,0.0,1.0
2023-02-08,242.51,244.9179,238.345,239.07,233.091929217967,452618,0.0,1.0
2023-02-07,241.89,244.91,238.94,244.65,238.532398390328,622265,0.0,1.0
2023-02-06,239.83,242.59,239.75,242.2,236.143661925761,407255,0.0,1.0
2023-02-03,236.32,241.86,236.32,241.23,235.197917284688,479168,0.0,1.0
2023-02-02,237.85,239.155,229.59,236.9,230.976191206494,890714,0.0,1.0
2023-02-01,231.71,240.52,228.53,238.35,232.389933195727,1333209,0.0,1.0
2023-01-31,226.42,232.145,220.58,228.91,223.185985348579,1370812,0.0,1.0
2023-01-30,230.16,234.675,229.15,229.89,224.141479934406,608739,0.0,1.0
2023-01-27,230.88,232.7,229.2867,231.03,225.252973636286,471501,0.0,1.0
2023-01-26,229.75,232.17,228.73,230.89,225.11647440974,485277,0.0,1.0
2023-01-25,226.88,229.28,225.59,228.0,222.298740376026,469685,0.0,1.0
2023-01-24,224.94,231.305,222.73,229.44,223.702732420506,414687,0.0,1.0
2023-01-23,225.26,226.84,222.24,224.64,219.022758938906,486436,0.0,1.0
2023-01-20,224.68,226.11,221.98,224.73,219.110508441686,569517,0.0,1.0
2023-01-19,227.5,228.035,223.47,223.55,217.960014960792,335873,0.0,1.0
2023-01-18,230.24,232.185,226.78,227.97,222.269490541766,565850,0.0,1.0
2023-01-17,236.1,236.93,229.74,229.98,224.229229437186,412889,0.0,1.0
2023-01-13,233.2,236.825,231.67,236.42,230.508193858334,260605,0.0,1.0
2023-01-12,237.9,238.27,234.48,234.61,228.74345385798,321660,0.0,1.0
2023-01-11,236.02,239.27,235.25,236.78,230.859191869454,313496,0.0,1.0
2023-01-10,231.55,235.975,230.17,234.75,228.879953084527,377515,0.0,1.0
2023-01-09,231.02,235.82,228.5,231.38,225.594221702653,308195,0.0,1.0
2023-01-06,227.26,230.96,225.38,228.87,223.146985569566,292505,0.0,1.0
2023-01-05,228.66,229.435,221.58,224.43,218.818010099086,424465,0.0,1.0
2023-01-04,229.16,230.15,221.41,229.3,223.56623319396,691542,0.0,1.0
2023-01-03,237.53,237.53,232.01,234.49,228.62645452094,472763,0.0,1.0
2022-12-30,234.83,235.73,232.63,234.68,228.811703471253,249132,0.0,1.0
2022-12-29,236.79,238.61,234.94,235.34,229.455199824974,245245,0.0,1.0
2022-12-28,237.49,238.87,233.65,234.5,228.636204465693,192022,0.0,1.0
2022-12-27,235.75,239.17,234.91,236.93,231.005441040754,129626,0.0,1.0
2022-12-23,234.7,237.61,232.89,235.72,229.8256977256,173738,0.0,1.0
2022-12-22,237.44,239.11,231.5,234.74,228.870203139773,354775,0.0,1.0
2022-12-21,237.79,241.16,236.53,239.54,233.550176621374,268226,0.0,1.0
2022-12-20,235.77,239.02,234.65,235.95,230.049946454927,303126,0.0,1.0
2022-12-19,234.26,238.44,233.8499,236.78,230.859191869454,548664,0.0,1.0
2022-12-16,238.81,239.73,230.24,232.68,226.861714520587,1627796,0.0,1.0
2022-12-15,245.47,246.0024,238.1,241.14,235.110167781908,464247,0.0,1.0
2022-12-14,254.66,255.34,248.49,248.86,242.637125131482,543094,0.0,1.0
2022-12-13,261.83,263.3,254.69,255.79,249.393836845543,462269,0.0,1.0
2022-12-12,249.52,255.34,249.295,255.1,248.721090657562,380660,0.0,1.0
2022-12-09,251.49,252.265,249.84,250.1,243.846118280895,303891,0.0,1.0
2022-12-08,246.95,251.2,246.95,250.92,244.645613750669,364640,0.0,1.0
2022-12-07,246.49,248.51,245.08,246.78,240.609136622788,383627,0.0,1.0
2022-12-06,246.61,248.05,242.77,245.42,239.283144136335,340392,0.0,1.0
2022-12-05,247.44,248.695,245.205,246.26,240.102139495615,319893,0.0,1.0
2022-12-02,249.78,252.18,248.32,249.88,243.631619496322,692140,0.0,1.0
2022-12-01,251.36,254.06,247.3,252.33,246.020355960889,432262,0.0,1.0
2022-11-30,249.63,255.44,247.37,254.06,247.707096403216,3336907,0.0,1.0
2022-11-29,248.2,251.13,247.15,249.56,243.319621264215,571329,1.12,1.0
2022-11-28,255.47,256.655,247.96,249.51,242.18397439618,523879,0.0,1.0
2022-11-25,256.74,260.235,256.06,258.52,250.929425918402,171311,0.0,1.0
2022-11-23,260.09,261.585,255.385,256.08,248.561068347456,296493,0.0,1.0
2022-11-22,254.53,259.19,254.105,259.19,251.579753612063,378985,0.0,1.0
2022-11-21,253.46,258.12,252.735,253.79,246.338306528822,355334,0.0,1.0
2022-11-18,253.16,253.49,250.06,253.49,246.047115024198,413852,0.0,1.0
2022-11-17,242.98,249.95,242.83,249.8,242.465459517317,477570,0.0,1.0
2022-11-16,248.32,250.84,247.43,247.89,240.611540271207,331894,0.0,1.0
2022-11-15,252.26,255.18,247.545,249.64,242.310157381517,435059,0.0,1.0
2022-11-14,250.0,253.67,248.28,249.36,242.038378643867,506327,0.0,1.0
2022-11-11,254.81,257.99,247.3,250.61,243.251676579803,655471,0.0,1.0
2022-11-10,249.79,254.43,246.91,254.32,246.852744853659,726329,0.0,1.0
2022-11-09,240.82,245.257,238.97,239.66,232.623186661009,537398,0.0,1.0
2022-11-08,238.86,245.015,237.04,242.41,235.292442120067,383870,0.0,1.0
2022-11-07,237.86,239.035,235.155,237.65,230.672203580025,323341,0.0,1.0
2022-11-04,239.36,239.69,234.31,237.87,230.88574401675,765386,0.0,1.0
2022-11-03,232.64,239.26,231.94,235.58,228.662982198116,534234,0.0,1.0
2022-11-02,238.15,241.86,234.56,235.37,228.459148144879,765914,0.0,1.0
2022-11-01,238.46,240.005,236.495,239.37,232.341701539872,451952,0.0,1.0
2022-10-31,236.23,240.42,236.23,237.48,230.507195060738,409514,0.0,1.0
2022-10-28,239.9,242.45,236.33,237.07,230.109233337751,570910,0.0,1.0
2022-10-27,239.76,242.735,236.94,239.42,232.39023345731,481962,0.0,1.0
2022-10-26,240.47,241.82,235.37,238.06,231.070165303012,718297,0.0,1.0
2022-10-25,229.87,237.83,227.78,237.35,230.381012075401,1250285,0.0,1.0
2022-10-24,219.77,224.78,219.295,223.21,216.6561858241,779172,0.0,1.0
2022-10-21,212.91,218.43,209.965,216.84,210.473219542574,943778,0.0,1.0
2022-10-20,217.27,218.69,210.45,212.45,206.212117191569,917584,0.0,1.0
2022-10-19,223.0,225.72,217.43,217.71,211.317674905985,973106,0.0,1.0
2022-10-18,227.72,231.45,226.95,229.79,223.042986158864,537280,0.0,1.0
2022-10-17,221.0,225.23,221.0,223.73,217.160917765449,488648,0.0,1.0
2022-10-14,227.59,229.96,217.032,217.66,211.269142988547,524859,0.0,1.0
2022-10-13,221.27,227.49,220.28,226.51,219.85929237497,874070,0.0,1.0
2022-10-12,229.15,230.0,225.32,225.42,218.801296574834,463518,0.0,1.0
2022-10-11,229.55,232.4,227.38,228.77,222.052935043141,738661,0.0,1.0
2022-10-10,230.63,231.105,225.875,230.12,223.363296813951,611816,0.0,1.0
2022-10-07,233.63,233.63,227.98,229.1,222.373245698228,590236,0.0,1.0
2022-10-06,237.07,237.98,234.71,235.0,228.100011955842,451674,0.0,1.0
2022-10-05,234.52,238.94,233.26,237.6,230.623671662588,443292,0.0,1.0
2022-10-04,230.37,236.2,230.37,236.09,229.158007755978,441566,0.0,1.0
2022-10-03,223.74,228.51,222.28,227.11,220.441675384219,618634,0.0,1.0
2022-09-30,221.15,226.38,219.29,223.0,216.452351770863,670001,0.0,1.0
2022-09-29,221.65,222.3,216.65,220.33,213.860747379705,568169,0.0,1.0
2022-09-28,218.26,223.53,216.17,222.0,215.481713422115,612819,0.0,1.0
2022-09-27,221.64,222.6,214.58,217.12,210.744998280223,791505,0.0,1.0
2022-09-26,219.84,222.79,218.73,219.89,213.433666506256,416034,0.0,1.0
2022-09-23,219.44,221.68,216.79,220.0,213.540436724618,557474,0.0,1.0
2022-09-22,227.59,228.0,220.065,222.09,215.569070873502,957438,0.0,1.0
2022-09-21,225.63,232.47,225.555,227.14,220.470794534681,933309,0.0,1.0
2022-09-20,225.33,226.84,223.0825,223.9,217.325926284737,834695,0.0,1.0
2022-09-19,217.38,227.08,217.38,227.01,220.344611549344,537862,0.0,1.0
2022-09-16,217.53,220.17,214.26,219.11,212.676568594232,808067,0.0,1.0
2022-09-15,218.61,222.5,218.61,220.15,213.686032476931,309008,0.0,1.0
2022-09-14,220.33,221.63,217.56,219.04,212.60862390982,326021,0.0,1.0
2022-09-13,220.1,223.13,218.99,219.98,213.521023957643,269809,0.0,1.0
2022-09-12,224.43,227.58,224.11,225.04,218.43245400231,279819,0.0,1.0
2022-09-09,221.4,224.94,219.755,224.06,217.481228420536,490583,0.0,1.0
2022-09-08,212.57,220.12,212.145,219.6,213.152181385119,408802,0.0,1.0
2022-09-07,207.73,216.475,207.73,214.56,208.260164107428,352027,0.0,1.0
2022-09-06,206.43,208.57,204.05,208.29,202.174261660776,337359,0.0,1.0
2022-09-02,209.44,211.96,205.43,206.34,200.281516880717,210241,0.0,1.0
2022-09-01,204.97,208.41,204.01,208.22,202.106316976364,212202,0.0,1.0
2022-08-31,207.7,209.06,205.55,206.3,200.242691346767,186699,0.0,1.0
2022-08-30,210.08,210.425,206.08,206.91,200.834780739504,157039,1.05,1.0
2022-08-29,209.59,212.69,208.26,211.35,204.10863103142,169019,0.0,1.0
2022-08-26,220.82,220.82,210.19,210.97,203.741650762709,250844,0.0,1.0
2022-08-25,219.57,220.67,217.1,220.63,213.070675488347,340043,0.0,1.0
2022-08-24,219.04,219.38,214.86,217.4,209.951343204309,773210,0.0,1.0
2022-08-23,220.64,222.0,218.09,218.58,211.09091351241,485845,0.0,1.0
2022-08-22,221.22,222.675,219.72,220.48,212.925814855961,218193,0.0,1.0
2022-08-19,222.9,225.6,222.76,224.08,216.402470033218,299786,0.0,1.0
2022-08-18,222.66,224.83,221.54,223.9,216.228637274355,244987,0.0,1.0
2022-08-17,218.92,221.98,217.64,221.19,213.61148851592,195870,0.0,1.0
2022-08-16,219.01,222.0,218.92,220.79,213.225193496225,228678,0.0,1.0
2022-08-15,221.13,222.47,220.03,220.92,213.350739377626,193589,0.0,1.0
2022-08-12,219.89,222.54,219.09,222.47,214.847632578945,227016,0.0,1.0
2022-08-11,219.58,222.43,217.29,219.3,211.786244547861,159137,0.0,1.0
2022-08-10,216.97,219.095,215.835,218.11,210.637016864268,243543,0.0,1.0
2022-08-09,214.26,215.14,212.64,213.45,206.136679884819,242956,0.0,1.0
2022-08-08,215.09,216.6957,211.72,214.14,206.803038793793,240530,0.0,1.0
2022-08-05,212.48,214.625,211.94,213.52,206.204281513266,286514,0.0,1.0
2022-08-04,214.99,215.88,212.84,214.17,206.832010920271,208798,0.0,1.0
2022-08-03,212.98,214.96,210.81,214.18,206.841668295763,227397,0.0,1.0
2022-08-02,214.45,216.01,211.655,212.43,205.151627584597,417574,0.0,1.0
2022-08-01,217.54,218.5932,214.53,214.77,207.411453449813,483718,0.0,1.0
2022-07-29,216.27,220.47,216.27,219.02,211.515838034074,278351,0.0,1.0
2022-07-28,213.2,217.65,211.99,217.16,209.719566192492,418222,0.0,1.0
2022-07-27,204.83,211.66,203.93,209.71,202.52482145067,367270,0.0,1.0
2022-07-26,199.35,208.13,198.605,204.08,197.087719048461,517854,0.0,1.0
2022-07-25,194.41,195.995,192.64,195.53,188.830663002477,258269,0.0,1.0
2022-07-22,195.79,196.31,192.45,193.69,187.053705911879,198160,0.0,1.0
2022-07-21,192.72,195.12,191.12,195.11,188.425053231797,158253,0.0,1.0
2022-07-20,192.33,192.75,188.71,192.38,185.788589722378,175301,0.0,1.0
2022-07-19,184.23,192.23,184.23,191.73,185.160860315373,253266,0.0,1.0
2022-07-18,190.73,190.97,182.355,183.0,176.729971510527,259102,0.0,1.0
2022-07-15,189.4,190.91,186.62,189.79,183.287329469852,241949,0.0,1.0
2022-07-14,181.62,187.78,181.62,187.16,180.747439715356,286051,0.0,1.0
2022-07-13,182.5,187.3,181.3,185.57,179.211917012068,245639,0.0,1.0
2022-07-12,184.94,187.81,184.77,185.02,178.680761359987,237181,0.0,1.0
2022-07-11,184.31,186.74,182.92,185.0,178.661446609002,166524,0.0,1.0
2022-07-08,186.25,186.7698,185.1425,185.65,179.289176016007,246154,0.0,1.0
2022-07-07,183.69,186.83,183.69,186.4,180.013479177935,287078,0.0,1.0
2022-07-06,182.23,184.15,179.835,183.03,176.758943637004,216523,0.0,1.0
2022-07-05,179.04,182.45,177.85,182.33,176.082927352537,311010,0.0,1.0
2022-07-01,177.98,181.82,177.22,181.55,175.329652064132,217108,0.0,1.0
2022-06-30,177.43,180.15,176.42,178.58,172.461411542896,236995,0.0,1.0
2022-06-29,180.12,181.03,176.81,179.52,173.369204839179,210197,0.0,1.0
2022-06-28,186.27,188.27,180.89,180.9,174.701922657127,192240,0.0,1.0
2022-06-27,184.02,187.885,182.5,186.13,179.752730039641,369775,0.0,1.0
2022-06-24,175.0,183.75,174.93,183.32,177.039007526283,453050,0.0,1.0
2022-06-23,173.13,174.4,171.54,174.0,168.038333567386,188071,0.0,1.0
2022-06-22,170.65,174.31,170.65,173.29,167.352659907427,226107,0.0,1.0
2022-06-21,172.69,174.7044,171.23,174.12,168.154222073295,244449,0.0,1.0
2022-06-17,173.85,173.9,170.21,171.33,165.459814310921,469902,0.0,1.0
2022-06-16,178.25,178.25,171.32,173.0,167.072596018148,272600,0.0,1.0
2022-06-15,182.32,183.81,178.95,181.67,175.44554057004,298244,0.0,1.0
2022-06-14,183.65,184.87,180.11,181.31,175.097875052315,318918,0.0,1.0
2022-06-13,189.92,191.13,182.57,183.87,177.570163178364,421225,0.0,1.0
2022-06-10,196.59,197.25,194.585,195.48,188.782376125015,515756,0.0,1.0
2022-06-09,198.23,199.75,197.765,198.82,192.00793953947,442533,0.0,1.0
2022-06-08,203.31,203.31,199.08,199.43,192.597039444505,330901,0.0,1.0
2022-06-07,196.32,204.19,195.73,203.63,196.653137151304,351348,0.0,1.0
2022-06-06,194.99,198.15,193.72,197.96,191.177405247125,331439,0.0,1.0
2022-06-03,190.08,194.07,190.08,193.42,186.792956773585,203228,0.0,1.0
2022-06-02,190.1,192.01,187.9704,191.78,185.209147192835,161973,0.0,1.0
2022-06-01,191.27,191.27,187.5,188.79,182.321591920614,216916,0.0,1.0
2022-05-31,189.94,191.95,186.14,189.86,183.354931098298,225672,0.0,1.0
2022-05-27,188.23,192.85,187.655,192.45,185.856191350824,360317,1.05,1.0
2022-05-26,184.51,187.74,184.24,186.71,179.334415954069,151148,0.0,1.0
2022-05-25,183.5,184.3,181.38,182.96,175.732551780604,270810,0.0,1.0
2022-05-24,186.46,188.81,180.18,184.29,177.010012940793,280688,0.0,1.0
2022-05-23,188.16,188.44,186.14,187.44,180.035578846504,186964,0.0,1.0
2022-05-20,189.5,189.5,182.3,186.0,178.652463003893,265789,0.0,1.0
2022-05-19,188.03,191.14,185.54,188.83,181.370669833469,170951,0.0,1.0
2022-05-18,192.45,194.98,187.69,189.0,181.533954342666,214276,0.0,1.0
2022-05-17,195.05,196.08,192.706,195.21,187.498641413925,228845,0.0,1.0
2022-05-16,193.09,194.4,190.98,192.77,185.15502845839,233268,0.0,1.0
2022-05-13,195.0,197.99,192.72,194.18,186.509329387613,298709,0.0,1.0
2022-05-12,188.47,194.48,187.13,194.45,186.768663608102,382314,0.0,1.0
2022-05-11,191.62,194.89,188.59,189.24,181.764473649768,289688,0.0,1.0
2022-05-10,198.0,199.24,188.86,191.88,184.300186027887,519066,0.0,1.0
2022-05-09,194.31,197.62,194.31,196.93,189.150696448154,346319,0.0,1.0
2022-05-06,195.79,196.68,192.42,196.51,188.747287660726,251502,0.0,1.0
2022-05-05,198.45,200.02,195.035,196.88,189.102671592508,248430,0.0,1.0
2022-05-04,194.42,200.62,194.105,200.2,192.291522007416,215432,0.0,1.0
2022-05-03,193.83,196.92,192.72,195.08,187.373776789245,286864,0.0,1.0
2022-05-02,195.35,196.405,190.59,194.4,186.720638752456,261080,0.0,1.0
2022-04-29,202.51,203.6077,194.67,195.36,187.642715980863,362655,0.0,1.0
2022-04-28,198.78,203.85,196.1,203.71,195.66286687378,501969,0.0,1.0
2022-04-27,195.28,197.86,194.11,196.33,188.5743981804,596864,0.0,1.0
2022-04-26,189.72,199.99,189.72,195.29,187.575481182959,562096,0.0,1.0
2022-04-25,191.02,191.02,185.05,189.34,181.86052336106,521560,0.0,1.0
2022-04-22,192.24,193.56,190.53,191.74,184.165716432078,997532,0.0,1.0
2022-04-21,192.46,195.35,191.93,194.16,186.490119445354,429272,0.0,1.0
2022-04-20,190.22,193.07,190.22,191.0,183.454948568514,208690,0.0,1.0
2022-04-19,182.98,188.695,182.955,188.62,181.168965439755,239429,0.0,1.0
2022-04-18,184.41,186.87,181.61,182.29,175.089018714945,256457,0.0,1.0
2022-04-14,184.56,186.59,184.2667,185.0,177.691965890969,298960,0.0,1.0
2022-04-13,181.58,184.59,181.58,184.36,177.077247738698,183790,0.0,1.0
2022-04-12,183.81,185.99,181.3475,181.55,174.378250851381,262313,0.0,1.0
2022-04-11,183.74,186.3,182.525,183.07,175.838206463026,259765,0.0,1.0
2022-04-08,184.57,186.37,183.31,184.41,177.125272594344,250631,0.0,1.0
2022-04-07,181.68,184.95,180.945,184.37,177.086852709827,292444,0.0,1.0
2022-04-06,179.98,182.96,179.6725,182.68,175.463612588985,202524,0.0,1.0
2022-04-05,184.58,185.59,181.17,181.75,174.570350273966,228275,0.0,1.0
2022-04-04,184.98,185.94,181.94,185.23,177.912880226942,188394,0.0,1.0
2022-04-01,185.21,186.48,183.38,185.55,178.220239303077,249064,0.0,1.0
2022-03-31,190.85,191.545,183.43,183.77,176.510554442072,416571,0.0,1.0
2022-03-30,191.17,192.19,189.6,190.64,183.109169607861,314325,0.0,1.0
2022-03-29,189.13,192.195,189.13,191.83,184.252161172241,330748,0.0,1.0
2022-03-28,185.42,187.36,184.57,187.3,179.901109250695,254398,0.0,1.0
2022-03-25,181.99,186.45,181.6,186.36,178.998241964546,341759,0.0,1.0
2022-03-24,181.43,182.06,179.71,182.02,174.829684494455,357990,0.0,1.0
2022-03-23,185.38,185.49,179.87,180.44,173.312099056035,469338,0.0,1.0
2022-03-22,190.57,190.76,186.97,187.0,179.612960116817,387761,0.0,1.0
2022-03-21,189.59,190.96,188.52,189.94,182.436821628814,315016,0.0,1.0
2022-03-18,187.47,189.79,185.6,189.58,182.091042668162,488941,0.0,1.0
2022-03-17,186.23,188.895,185.78,188.23,180.794371565714,344703,0.0,1.0
2022-03-16,184.07,188.0,183.76,187.63,180.21807329796,397388,0.0,1.0
2022-03-15,179.81,182.4,178.88,182.37,175.165858483979,269998,0.0,1.0
2022-03-14,179.16,180.5863,177.78,178.88,171.813723559873,150676,0.0,1.0
2022-03-11,180.49,182.82,178.11,178.24,171.199005407602,238552,0.0,1.0
2022-03-10,179.09,179.95,175.93,179.9,172.793430615056,315937,0.0,1.0
2022-03-09,182.09,183.46,180.15,181.37,174.205361371054,361109,0.0,1.0
2022-03-08,178.72,183.57,177.42,179.23,172.149897549397,278172,0.0,1.0
2022-03-07,181.18,182.77,177.02,177.57,170.555472341943,366311,0.0,1.0
2022-03-04,178.64,181.2,177.99,180.88,173.734717785722,297630,0.0,1.0
2022-03-03,182.66,183.19,179.64,180.72,173.581038247654,357608,0.0,1.0
2022-03-02,177.91,182.07,176.245,181.35,174.186151428796,338127,0.0,1.0
2022-03-01,178.16,179.01,174.56,175.98,169.028281932393,502705,0.0,1.0
2022-02-28,178.17,181.04,176.8875,178.25,171.208610378731,328165,0.0,1.0
2022-02-25,175.34,181.18,175.34,180.63,173.494593507491,335990,1.05,1.0
2022-02-24,171.95,177.15,170.76,176.14,168.204192538581,337947,0.0,1.0
2022-02-23,177.92,178.87,174.75,174.76,166.88636702647,348441,0.0,1.0
2022-02-22,178.93,180.145,176.27,177.37,169.378776147202,303033,0.0,1.0
2022-02-18,181.46,182.68,178.99,179.35,171.269569273274,359843,0.0,1.0
2022-02-17,183.46,184.255,180.87,180.9,172.749735609341,295333,0.0,1.0
2022-02-16,184.28,186.48,184.28,185.33,176.980146492422,240451,0.0,1.0
2022-02-15,185.36,187.18,184.03,185.27,176.922849731026,290832,0.0,1.0
2022-02-14,182.91,184.4,180.59,183.3,175.041606065186,476244,0.0,1.0
2022-02-11,187.24,187.42,182.1,183.31,175.051155525419,348471,0.0,1.0
2022-02-10,188.7,191.64,185.23,186.46,178.059235498716,309065,0.0,1.0
2022-02-09,190.71,193.36,190.54,192.1,183.445131069952,414419,0.0,1.0
2022-02-08,185.94,189.29,184.12,188.53,180.035973766882,287234,0.0,1.0
2022-02-07,185.95,187.41,184.32,185.5,177.142487316378,283640,0.0,1.0
2022-02-04,185.55,189.23,185.27,186.7,178.2884225443,468698,0.0,1.0
2022-02-03,188.25,192.0,184.61,185.43,177.075641094749,394623,0.0,1.0
2022-02-02,189.25,189.87,187.0,188.36,179.873632942927,295650,0.0,1.0
2022-02-01,188.58,188.91,185.32,188.54,180.045523227115,252188,0.0,1.0
2022-01-31,182.64,187.4,180.01,187.29,178.851840698029,535512,0.0,1.0
2022-01-28,182.39,182.78,179.33,182.78,174.545034133086,579704,0.0,1.0
