,GS_Open,GS_High,GS_Low,GS_Close,GS_Adj Close,GS_Volume,GS_Dividend Amount,GS_Split Coefficient
2017-10-18,236.87,242.65,236.87,242.03,207.339162243328,4217650,0.0,1.0
2017-10-17,244.44,244.89,235.19,236.09,202.250559079566,7076539,0.0,1.0
2017-10-16,238.6,242.76,238.35,242.41,207.664695779057,2952259,0.0,1.0
2017-10-13,239.0,239.45,236.84,238.53,204.340827045825,2481783,0.0,1.0
2017-10-12,242.33,243.42,238.75,239.8,205.428794388919,2147134,0.0,1.0
2017-10-11,242.0,243.2,241.35,242.4,207.656129107064,2143456,0.0,1.0
2017-10-10,242.8,243.73,241.7,242.6,207.827462546921,2184730,0.0,1.0
2017-10-09,245.15,246.35,242.02,242.8,207.998795986779,2159929,0.0,1.0
2017-10-06,246.3,247.075,244.61,246.02,210.757264368481,2381577,0.0,1.0
2017-10-05,241.0,246.32,240.12,246.06,210.791531056453,3315389,0.0,1.0
2017-10-04,241.62,242.88,240.1203,240.31,205.865694660555,1828818,0.0,1.0
2017-10-03,241.07,242.71,239.69,241.62,206.98792869162,2008692,0.0,1.0
2017-10-02,237.2,241.0996,237.1,240.65,206.156961508312,2490067,0.0,1.0
2017-09-29,235.01,237.6,234.57,237.19,203.192892998781,1894309,0.0,1.0
2017-09-28,235.0,236.2,233.5,235.47,201.719425416008,2110342,0.0,1.0
2017-09-27,234.07,235.6,232.91,234.76,201.111191704515,3015905,0.0,1.0
2017-09-26,230.86,231.44,229.03,229.94,196.982055803953,1768369,0.0,1.0
2017-09-25,230.77,231.86,228.3552,230.26,197.256189307725,2034177,0.0,1.0
2017-09-22,230.64,231.49,228.88,231.03,197.915823051176,1814518,0.0,1.0
2017-09-21,229.89,232.1,229.4,231.29,198.13855652299,1775337,0.0,1.0
2017-09-20,229.5,231.65,228.5,229.79,196.85355572406,2662767,0.0,1.0
2017-09-19,228.01,230.1356,227.33,228.91,196.099688588688,1849072,0.0,1.0
2017-09-18,226.3,229.0,225.66,227.53,194.917487853673,2460796,0.0,1.0
2017-09-15,227.15,227.21,223.82,225.22,192.938586623321,4315903,0.0,1.0
2017-09-14,226.1,228.1,226.05,226.85,194.334954158158,1979383,0.0,1.0
2017-09-13,225.25,227.14,224.72,226.56,194.086520670365,2365540,0.0,1.0
2017-09-12,222.54,227.69,222.02,225.95,193.5639536788,3744688,0.0,1.0
2017-09-11,220.07,221.89,218.99,221.06,189.374851074289,2932258,0.0,1.0
2017-09-08,215.51,219.28,215.4,217.21,186.076682357035,3085716,0.0,1.0
2017-09-07,218.73,218.81,214.64,215.84,184.903048294013,3579104,0.0,1.0
2017-09-06,218.98,221.02,217.61,218.83,187.46448321988,3535316,0.0,1.0
2017-09-05,223.85,224.0,217.3,217.78,186.564982660629,5646209,0.0,1.0
2017-09-01,224.55,227.56,223.53,225.88,193.50398697485,2345816,0.0,1.0
2017-08-31,223.25,224.49,222.58,223.74,191.670719168377,2234978,0.0,1.0
2017-08-30,220.25,224.22,220.09,222.42,190.539918465318,2407340,0.0,1.0
2017-08-29,217.27,220.1302,215.75,219.96,188.432517155073,2363595,0.75,1.0
2017-08-28,222.91,223.085,218.86,220.35,188.125164945496,2601641,0.0,1.0
2017-08-25,223.64,224.9489,222.13,222.47,189.935127957452,2223984,0.0,1.0
2017-08-24,223.77,224.565,222.59,222.99,190.379081149064,2238433,0.0,1.0
2017-08-23,221.9,224.81,221.33,222.74,190.165642114635,2553146,0.0,1.0
2017-08-22,221.86,223.78,221.33,223.58,190.882797270315,1973120,0.0,1.0
2017-08-21,222.4,222.4,219.21,220.79,188.500817646091,2097817,0.0,1.0
2017-08-18,220.79,224.091,220.55,222.15,189.661925993383,3141990,0.0,1.0
2017-08-17,224.38,225.98,221.11,221.42,189.038684012851,3409759,0.0,1.0
2017-08-16,228.26,229.01,225.0,225.61,192.615922229877,2365730,0.0,1.0
2017-08-15,229.57,230.61,227.5,227.59,194.306359382552,1858405,0.0,1.0
2017-08-14,226.37,229.83,226.2966,227.36,194.109995470878,2255514,0.0,1.0
2017-08-11,225.07,226.6799,222.65,224.15,191.369438268813,2954994,0.0,1.0
2017-08-10,229.02,229.454,225.4656,225.5,192.522009054728,3249869,0.0,1.0
2017-08-09,230.32,231.49,229.06,231.01,197.226205373538,2540191,0.0,1.0
2017-08-08,232.4,235.83,231.7,232.05,198.114111756761,3319053,0.0,1.0
2017-08-07,229.8,233.13,229.29,232.92,198.856879596573,3702038,0.0,1.0
2017-08-04,226.05,229.79,225.06,229.79,196.184622885525,3392000,0.0,1.0
2017-08-03,226.0,226.74,223.97,223.99,191.232837286779,2103964,0.0,1.0
2017-08-02,226.4,227.73,225.57,226.27,193.179401280769,1847548,0.0,1.0
2017-08-01,227.09,228.62,226.73,227.0,193.802643261301,2930332,0.0,1.0
2017-07-31,223.95,225.5,223.05,225.33,192.376870511317,1994914,0.0,1.0
2017-07-28,221.77,223.67,220.86,223.61,190.908409954447,2479912,0.0,1.0
2017-07-27,221.84,222.71,220.43,221.48,189.089909381114,2803370,0.0,1.0
2017-07-26,222.45,223.74,221.87,222.25,189.747301607154,2788707,0.0,1.0
2017-07-25,220.34,222.8725,220.18,221.58,189.175284994885,3482477,0.0,1.0
2017-07-24,218.94,219.7267,218.0,218.18,186.272514126655,3123059,0.0,1.0
2017-07-21,221.89,222.31,219.09,220.18,187.980026402084,3417492,0.0,1.0
2017-07-20,223.0,224.7555,221.61,222.3,189.78998941404,3456736,0.0,1.0
2017-07-19,222.91,224.2,221.67,222.87,190.276630412538,4869385,0.0,1.0
2017-07-18,227.5,230.36,222.76,223.31,190.652283113132,6236146,0.0,1.0
2017-07-17,228.73,229.6397,227.21,229.26,195.732132132536,2527032,0.0,1.0
2017-07-14,227.22,229.61,225.1,228.6,195.168653081645,3693535,0.0,1.0
2017-07-13,227.39,230.64,226.95,230.4,196.705414129532,2838826,0.0,1.0
2017-07-12,226.4,229.02,226.07,227.39,194.135608155009,2564289,0.0,1.0
2017-07-11,226.04,227.95,224.67,226.95,193.759955454415,2741919,0.0,1.0
2017-07-10,224.27,227.34,223.96,225.84,192.812286141551,2355505,0.0,1.0
2017-07-07,228.23,228.4898,224.42,225.28,192.334182704431,2645752,0.0,1.0
2017-07-06,227.97,230.06,225.25,226.69,193.537978858609,3049598,0.0,1.0
2017-07-05,228.38,228.92,225.21,228.04,194.690549644524,2746161,0.0,1.0
2017-07-03,224.46,229.07,223.42,227.28,194.041694979861,2846554,0.0,1.0
2017-06-30,225.31,226.05,221.54,221.9,189.448486958954,3120118,0.0,1.0
2017-06-29,228.37,228.79,223.03,224.41,191.591414864619,5056563,0.0,1.0
2017-06-28,221.87,224.63,220.75,223.22,190.575445060738,3351812,0.0,1.0
2017-06-27,221.84,222.41,219.56,220.28,188.065402015856,2895598,0.0,1.0
2017-06-26,218.26,221.97,217.6963,220.44,188.20200299789,2584163,0.0,1.0
2017-06-23,220.5,220.69,216.46,217.19,185.427295550317,4374984,0.0,1.0
2017-06-22,221.44,221.9,219.29,219.77,187.629986385621,3337468,0.0,1.0
2017-06-21,224.54,224.93,221.9328,222.49,189.952203080206,3005665,0.0,1.0
2017-06-20,225.51,226.5399,224.19,225.1,192.180506599642,2003228,0.0,1.0
2017-06-19,223.43,227.04,223.11,226.13,193.059875421489,2793520,0.0,1.0
2017-06-16,222.65,223.67,221.1301,221.81,189.37164890656,3739802,0.0,1.0
2017-06-15,224.81,226.35,222.8,223.23,190.583982622115,3375975,0.0,1.0
2017-06-14,222.99,226.94,221.76,226.51,193.38430275382,3620918,0.0,1.0
2017-06-13,223.35,226.8,222.77,224.2,191.412126075699,2755468,0.0,1.0
2017-06-12,223.63,225.23,219.65,221.91,189.457024520331,3380105,0.0,1.0
2017-06-09,220.83,223.85,219.75,222.44,189.90951527332,4445881,0.0,1.0
2017-06-08,215.56,221.0,214.63,218.76,186.767692686529,3752351,0.0,1.0
2017-06-07,215.37,217.23,214.31,215.78,184.223499396139,2652730,0.0,1.0
2017-06-06,212.51,216.02,212.48,214.53,183.156304223995,2888275,0.0,1.0
2017-06-05,213.08,215.81,212.68,213.99,182.695275909629,2687394,0.0,1.0
2017-06-02,212.94,215.21,211.91,213.31,182.114721735983,3687931,0.0,1.0
2017-06-01,212.61,215.93,210.79,215.01,183.566107170098,4043504,0.0,1.0
2017-05-31,218.24,218.3,209.62,211.26,180.364521653667,8223098,0.0,1.0
2017-05-30,221.83,222.44,218.01,218.42,186.477415599706,3091941,0.75,1.0
2017-05-26,222.01,224.23,221.18,223.53,190.187054382453,1780436,0.0,1.0
2017-05-25,224.41,225.45,222.3,222.47,189.285169724263,2637582,0.0,1.0
2017-05-24,220.0,224.4,219.45,223.83,190.442304757413,4141625,0.0,1.0
2017-05-23,215.97,220.79,214.66,219.64,186.87730785381,3304909,0.0,1.0
2017-05-22,217.37,217.64,215.4,216.02,183.79728666263,2468406,0.0,1.0
2017-05-19,214.87,217.8,214.0,215.39,183.261260875214,3738931,0.0,1.0
2017-05-18,214.0,217.61,213.86,215.16,183.065568921078,4786400,0.0,1.0
2017-05-17,221.73,222.16,213.12,213.72,181.840367121272,7508417,0.0,1.0
2017-05-16,225.44,226.82,224.41,225.6,191.948281969675,1706942,0.0,1.0
2017-05-15,223.13,226.57,222.85,225.12,191.53988136974,2460326,0.0,1.0
2017-05-12,223.49,224.49,222.48,222.82,189.582961828382,2148115,0.0,1.0
2017-05-11,224.35,225.09,222.15,224.76,191.233580919788,2397710,0.0,1.0
2017-05-10,223.46,225.35,223.06,224.88,191.335681069772,2628398,0.0,1.0
2017-05-09,225.47,226.565,222.93,223.76,190.382746336589,2135170,0.0,1.0
2017-05-08,226.75,227.34,224.6,225.03,191.463306257252,2315930,0.0,1.0
2017-05-05,226.88,227.4711,225.3,226.87,193.028841890338,2428534,0.0,1.0
2017-05-04,228.26,228.89,224.81,226.59,192.790608207042,2934425,0.0,1.0
2017-05-03,224.45,226.69,224.32,226.31,192.552374523746,3036575,0.0,1.0
2017-05-02,224.86,225.84,223.1756,225.12,191.53988136974,2596516,0.0,1.0
2017-05-01,224.9,226.39,220.93,224.85,191.310156032276,3002260,0.0,1.0
2017-04-28,225.31,226.77,223.72,223.8,190.416779719917,2932137,0.0,1.0
2017-04-27,226.7,226.7,223.52,225.81,192.126957232147,2800420,0.0,1.0
2017-04-26,227.1,229.36,226.09,226.2,192.458782719594,3587794,0.0,1.0
2017-04-25,226.2,227.98,225.15,226.63,192.82464159037,3970750,0.0,1.0
2017-04-24,221.18,224.81,220.3,223.22,189.923295661662,5353490,0.0,1.0
2017-04-21,218.55,219.18,216.38,216.86,184.511987712517,3845675,0.0,1.0
2017-04-20,215.5,218.98,215.0,218.06,185.532989212355,5167776,0.0,1.0
2017-04-19,215.87,217.18,213.61,214.09,182.155175917056,6428792,0.0,1.0
2017-04-18,219.32,219.89,213.18,215.59,183.431427791854,12464020,0.0,1.0
2017-04-17,223.9,226.88,223.02,226.26,192.509832794586,4190874,0.0,1.0
2017-04-13,225.18,228.17,223.08,223.32,190.008379119982,3653655,0.0,1.0
2017-04-12,227.65,228.25,225.23,225.75,192.075907157155,2947529,0.0,1.0
2017-04-11,227.78,229.4,225.39,227.74,193.769067977721,3374674,0.0,1.0
2017-04-10,228.0,229.79,226.95,228.89,194.7475277484,2653919,0.0,1.0
2017-04-07,226.6,228.83,226.23,227.88,193.888184819369,2853120,0.0,1.0
2017-04-06,227.09,230.12,225.71,228.64,194.5348191026,2927189,0.0,1.0
2017-04-05,232.15,232.89,227.31,227.66,193.701001211065,5286925,0.0,1.0
2017-04-04,227.72,230.69,227.28,229.26,195.062336544183,3041612,0.0,1.0
2017-04-03,230.0,230.1,225.57,228.96,194.807086169223,3735259,0.0,1.0
2017-03-31,230.53,230.8,228.73,229.72,195.453720452455,2858414,0.0,1.0
2017-03-30,229.48,232.0,229.38,231.22,196.729972327253,3156815,0.0,1.0
2017-03-29,229.39,229.965,227.52,228.45,194.373160531792,2635989,0.0,1.0
2017-03-28,225.58,229.75,225.1,229.33,195.121894965007,4470702,0.0,1.0
2017-03-27,223.3,227.07,220.85,225.48,191.846181819691,9194797,0.0,1.0
2017-03-24,233.0,233.7,226.97,228.41,194.339127148464,6386345,0.0,1.0
2017-03-23,230.75,234.63,229.95,231.9,197.308539843828,4770674,0.0,1.0
2017-03-22,231.215,232.92,229.1587,231.07,196.602347139773,6291278,0.0,1.0
2017-03-21,243.31,243.31,232.79,233.0,198.244457885347,5660889,0.0,1.0
2017-03-20,243.32,244.93,241.52,242.14,206.021085975785,2759141,0.0,1.0
2017-03-17,249.68,249.68,243.86,243.94,207.552588225543,5438111,0.0,1.0
2017-03-16,247.85,250.2,247.31,248.22,211.194160241635,2940620,0.0,1.0
2017-03-15,248.35,250.28,245.56,246.78,209.968958441828,3427047,0.0,1.0
2017-03-14,246.81,247.83,245.41,247.72,210.768742950035,2144231,0.0,1.0
2017-03-13,249.32,249.32,247.2083,248.16,211.143110166643,1801062,0.0,1.0
2017-03-10,251.84,251.9,246.87,248.38,211.330293774946,3364803,0.0,1.0
2017-03-09,251.22,252.74,249.52,250.18,212.861796024704,3061457,0.0,1.0
2017-03-08,253.62,254.77,249.61,250.24,212.912846099696,3584206,0.0,1.0
2017-03-07,252.49,253.0,250.31,250.9,213.474396924608,2496095,0.0,1.0
2017-03-06,252.17,252.73,250.5,252.01,214.418823311958,2467023,0.0,1.0
2017-03-03,251.73,254.75,251.5,252.89,215.167557745173,3169639,0.0,1.0
2017-03-02,253.52,254.2352,250.97,251.06,213.61053045792,3019247,0.0,1.0
2017-03-01,253.71,255.15,251.26,252.71,215.014407520198,5218289,0.0,1.0
2017-02-28,248.0,249.0,245.61,248.06,211.058026708323,3626634,0.65,1.0
2017-02-27,247.21,249.76,246.61,249.33,211.584165490676,2372858,0.0,1.0
2017-02-24,247.7,248.88,246.1,247.35,209.903915830902,3563887,0.0,1.0
2017-02-23,251.31,251.9,249.322,251.19,213.162581837737,2594747,0.0,1.0
2017-02-22,250.06,252.35,250.0,251.73,213.620831744948,2378769,0.0,1.0
2017-02-21,251.0,252.65,250.71,251.76,213.646290073127,2794893,0.0,1.0
2017-02-17,247.51,250.56,247.11,250.38,212.47520697692,3262324,0.0,1.0
2017-02-16,250.3,250.78,248.44,249.44,211.677512693997,2286305,0.0,1.0
2017-02-15,250.58,251.95,248.51,250.54,212.610984727205,4296636,0.0,1.0
2017-02-14,246.01,250.0,245.69,249.46,211.694484912783,4140625,0.0,1.0
2017-02-13,244.49,247.48,244.49,246.27,208.98741601648,2998225,0.0,1.0
2017-02-10,243.37,244.16,241.23,242.72,205.974847182036,3072771,0.0,1.0
2017-02-09,238.8,243.2906,237.42,241.55,204.981972383078,3550836,0.0,1.0
2017-02-08,238.3,238.94,236.31,237.73,201.740278595029,2743424,0.0,1.0
2017-02-07,241.15,241.44,239.39,239.62,203.344153270268,2660079,0.0,1.0
2017-02-06,239.6,243.65,239.17,239.98,203.649653208409,4638555,0.0,1.0
2017-02-03,234.52,241.11,234.2,240.95,204.47280581951,7377056,0.0,1.0
2017-02-02,228.51,232.33,227.05,230.41,195.528446519499,2775736,0.0,1.0
2017-02-01,230.51,232.86,229.52,230.67,195.749085363712,4024127,0.0,1.0
2017-01-31,232.85,234.35,228.16,229.32,194.603460595684,5151196,0.0,1.0
2017-01-30,235.58,236.29,231.52,233.9,198.490098697586,3802918,0.0,1.0
2017-01-27,236.9,237.97,236.01,236.95,201.07836206239,3253002,0.0,1.0
2017-01-26,237.47,240.79,237.47,239.58,203.310208832697,4194469,0.0,1.0
2017-01-25,235.53,237.33,234.485,237.25,201.332945344174,3716771,0.0,1.0
2017-01-24,231.86,236.06,230.84,233.68,198.303404290945,4448152,0.0,1.0
2017-01-23,231.86,233.752,230.75,232.67,197.446307242272,3135704,0.0,1.0
2017-01-20,231.62,233.23,230.54,232.2,197.04746010081,5207057,0.0,1.0
2017-01-19,234.07,234.75,230.62,231.41,196.377057458779,4561821,0.0,1.0
2017-01-18,236.0,237.69,231.52,234.29,198.821056963906,7587514,0.0,1.0
2017-01-17,242.94,243.06,235.61,235.74,200.051542825862,6277192,0.0,1.0
2017-01-13,245.43,247.77,242.91,244.3,207.315652466098,4185828,0.0,1.0
2017-01-12,245.06,245.4669,241.57,243.84,206.925291434029,4022228,0.0,1.0
2017-01-11,242.77,245.84,242.0,245.76,208.554624437447,3532563,0.0,1.0
2017-01-10,240.87,243.44,239.05,242.57,205.847555541144,3432904,0.0,1.0
2017-01-09,243.25,244.69,241.47,242.89,206.119111041713,3022091,0.0,1.0
2017-01-06,242.29,246.2,241.37,244.9,207.824819029666,3591079,0.0,1.0
2017-01-05,242.72,243.2324,236.78,241.32,204.786791867044,3562065,0.0,1.0
2017-01-04,241.44,243.32,240.03,243.13,206.322777667141,2728709,0.0,1.0
2017-01-03,242.7,244.97,237.97,241.57,204.998944601864,4384246,0.0,1.0
2016-12-30,238.51,240.5,237.4,239.45,203.19988941059,2355444,0.0,1.0
2016-12-29,240.75,241.07,236.64,238.18,202.122153517705,2619021,0.0,1.0
2016-12-28,243.69,244.5,240.44,240.65,204.218222537726,3052787,0.0,1.0
2016-12-27,241.95,242.5899,240.4,241.56,204.990458492471,1988884,0.0,1.0
2016-12-23,239.54,241.9,238.91,240.97,204.489778038296,2187413,0.0,1.0
2016-12-22,241.23,242.86,239.55,240.12,203.768458739908,2637214,0.0,1.0
2016-12-21,242.24,242.4,240.08,241.44,204.888625179757,3277294,0.0,1.0
2016-12-20,240.52,243.65,240.23,243.09,206.288833229569,4487687,0.0,1.0
2016-12-19,238.34,239.74,236.26,239.07,202.877417253664,3742800,0.0,1.0
2016-12-16,242.8,243.19,238.4,238.9,202.733153393986,6874967,0.0,1.0
2016-12-15,242.49,245.57,241.62,243.0,206.212458245034,4829694,0.0,1.0
2016-12-14,235.67,243.12,235.37,239.93,203.607222661445,6171829,0.0,1.0
2016-12-13,239.0,240.18,235.505,238.55,202.436139565238,4680464,0.0,1.0
2016-12-12,240.5,242.83,236.37,237.17,201.265056469032,5020914,0.0,1.0
2016-12-09,240.61,242.0,238.88,241.85,205.236555664862,5456047,0.0,1.0
2016-12-08,236.88,242.42,236.0,241.45,204.89711128915,7335475,0.0,1.0
2016-12-07,230.4,236.09,230.4,235.56,199.898792856791,6595232,0.0,1.0
2016-12-06,230.18,232.67,227.9,231.38,196.351599130601,5259347,0.0,1.0
2016-12-05,225.52,229.2,225.24,228.55,193.950030172438,4599300,0.0,1.0
2016-12-02,226.0,226.25,221.22,223.36,189.545739397575,5295835,0.0,1.0
2016-12-01,220.93,227.16,220.35,226.63,192.320697169021,7604642,0.0,1.0
2016-11-30,215.2,220.77,214.97,219.29,186.091892874706,6505900,0.0,1.0
2016-11-29,210.35,212.92,209.92,211.75,179.693366392535,2570247,0.65,1.0
2016-11-28,210.0,211.76,209.6,210.35,177.959037762098,3297394,0.0,1.0
2016-11-25,211.36,212.754,211.001,211.38,178.830432147147,1973959,0.0,1.0
2016-11-23,211.5,213.41,209.37,212.31,179.617225135589,3734285,0.0,1.0
2016-11-22,211.36,211.95,209.89,211.11,178.602008376309,2945634,0.0,1.0
2016-11-21,211.46,211.69,209.18,211.08,178.576627957327,2860229,0.0,1.0
2016-11-18,209.87,212.07,209.72,210.35,177.959037762098,4278161,0.0,1.0
2016-11-17,206.26,209.69,205.67,209.63,177.349907706531,3570582,0.0,1.0
2016-11-16,207.35,208.08,204.83,206.26,174.498840640886,5271402,0.0,1.0
2016-11-15,206.56,211.2,205.17,211.19,178.669689493594,4893793,0.0,1.0
2016-11-14,204.15,211.77,204.15,209.18,176.969201421801,8248097,0.0,1.0
2016-11-11,198.25,205.0,198.25,203.94,172.536088239612,6290179,0.0,1.0
2016-11-10,194.53,204.67,194.0,200.87,169.938825363788,11342524,0.0,1.0
2016-11-09,185.0,193.54,183.45,192.63,162.967670283399,7823835,0.0,1.0
2016-11-08,180.11,182.68,178.46,181.92,153.906860706826,2646006,0.0,1.0
2016-11-07,179.0,181.5,179.0,181.48,153.534614561757,3338783,0.0,1.0
2016-11-04,176.33,177.34,174.73,175.92,148.830776910427,1846443,0.0,1.0
2016-11-03,176.77,177.97,176.21,176.21,149.076120960586,1972746,0.0,1.0
2016-11-02,177.07,177.5,176.07,176.58,149.389146128031,2104595,0.0,1.0
2016-11-01,179.0,179.18,176.61,178.06,150.64124679781,2900633,0.0,1.0
2016-10-31,177.68,178.5,177.23,178.24,150.793529311702,1828018,0.0,1.0
2016-10-28,178.51,178.51,175.46,177.14,149.862913949028,2042775,0.0,1.0
2016-10-27,178.19,178.85,176.57,177.75,150.378982468329,3021949,0.0,1.0
2016-10-26,174.79,177.9,173.93,177.07,149.803692971404,2533595,0.0,1.0
2016-10-25,175.04,175.96,174.641,175.55,148.517751742983,2423299,0.0,1.0
2016-10-24,175.5,175.79,174.35,175.12,148.153965737574,1943125,0.0,1.0
2016-10-21,172.84,174.9,172.51,174.67,147.773259452844,2004351,0.0,1.0
2016-10-20,174.0,175.79,173.8,174.51,147.637897218273,2471135,0.0,1.0
2016-10-19,173.37,175.68,173.18,174.51,147.637897218273,3676036,0.0,1.0
2016-10-18,172.01,173.47,171.1,172.63,146.047390962068,4482486,0.0,1.0
2016-10-17,170.5,171.27,168.45,169.0,142.976360265247,3061380,0.0,1.0
2016-10-14,171.6,172.95,169.11,170.52,144.262301493668,5282125,0.0,1.0
2016-10-13,167.6,167.63,165.51,167.42,141.639658198861,2713705,0.0,1.0
2016-10-12,169.04,169.99,168.301,169.3,143.230164455067,2404792,0.0,1.0
2016-10-11,169.84,170.87,167.91,169.04,143.010200823889,2679937,0.0,1.0
2016-10-10,170.52,171.75,170.1,171.04,144.702228756022,2532001,0.0,1.0
2016-10-07,167.5,169.98,166.24,169.83,143.678551857082,3390232,0.0,1.0
2016-10-06,167.18,167.29,164.82,167.15,141.411234428024,2858217,0.0,1.0
2016-10-05,163.32,166.57,163.005,166.4,140.776723953474,2548215,0.0,1.0
2016-10-04,161.24,164.15,161.23,162.27,137.282686273619,2469912,0.0,1.0
2016-10-03,160.5,161.72,160.25,161.07,136.267469514339,2444718,0.0,1.0
2016-09-30,159.95,162.41,157.8,161.27,136.436672307552,4497177,0.0,1.0
2016-09-29,163.38,163.96,157.77,158.95,134.473919906278,3731700,0.0,1.0
2016-09-28,163.34,163.79,161.68,163.45,138.280982753577,1677707,0.0,1.0
2016-09-27,160.72,163.449,159.82,162.89,137.80721493258,2602686,0.0,1.0
2016-09-26,163.83,163.97,161.0,161.48,136.614335240426,2772196,0.0,1.0
2016-09-23,167.75,168.1,165.05,165.13,139.702286216569,3420548,0.0,1.0
2016-09-22,168.45,169.3325,167.7,168.02,142.147266578501,2467664,0.0,1.0
2016-09-21,167.42,168.28,165.93,167.03,141.309712752096,2333687,0.0,1.0
2016-09-20,167.68,168.28,166.39,166.47,140.835944931098,1533159,0.0,1.0
2016-09-19,167.34,168.31,165.68,166.21,140.615981299921,2030742,0.0,1.0
2016-09-16,167.85,168.05,165.61,166.0,140.438318367047,4534927,0.0,1.0
2016-09-15,165.78,168.76,165.76,168.08,142.198027416465,1646130,0.0,1.0
2016-09-14,167.0,167.86,165.59,166.16,140.573680601618,1995701,0.0,1.0
2016-09-13,168.54,169.97,166.38,167.0,141.284332333114,2788205,0.0,1.0
2016-09-12,167.01,171.67,166.23,171.06,144.719149035344,2647877,0.0,1.0
2016-09-09,170.83,172.42,168.51,168.57,142.612574259838,3411750,0.0,1.0
2016-09-08,169.35,171.88,168.71,171.66,145.226757414984,3031625,0.0,1.0
2016-09-07,168.7,170.21,168.65,169.67,143.543189622511,1584347,0.0,1.0
2016-09-06,168.72,169.79,167.465,169.33,143.255544874049,2034847,0.0,1.0
2016-09-02,168.52,169.74,167.9,169.18,143.128642779139,1747492,0.0,1.0
2016-09-01,170.0,170.07,166.66,168.51,142.561813421874,2843274,0.0,1.0
2016-08-31,169.25,170.24,167.47,169.46,143.365526689637,3688209,0.0,1.0
2016-08-30,166.69,169.51,166.4412,169.37,143.289385432691,2931634,0.65,1.0
2016-08-29,166.6,167.86,166.15,166.87,140.634629732697,2620940,0.0,1.0
2016-08-26,166.76,168.07,165.36,165.97,139.876128104128,2402214,0.0,1.0
2016-08-25,165.08,166.04,164.61,165.9,139.817133533017,1441352,0.0,1.0
2016-08-24,165.78,166.7,164.85,165.3,139.311465780637,2035311,0.0,1.0
2016-08-23,167.0,167.85,165.98,166.08,139.968833858731,1965148,0.0,1.0
2016-08-22,166.0,166.91,164.89,166.26,140.120534184444,1448111,0.0,1.0
2016-08-19,165.36,166.9,164.5,166.23,140.095250796825,1840848,0.0,1.0
2016-08-18,165.34,166.56,164.63,166.06,139.951978266985,1750624,0.0,1.0
2016-08-17,165.94,166.32,164.74,165.67,139.623294227938,2061908,0.0,1.0
2016-08-16,164.99,166.76,164.72,165.65,139.606438636192,2523774,0.0,1.0
2016-08-15,163.87,165.84,163.8,165.55,139.522160677462,2222188,0.0,1.0
2016-08-12,162.67,163.37,162.07,163.25,137.583767626672,1440839,0.0,1.0
2016-08-11,162.2,164.25,161.93,163.86,138.097863174925,1827689,0.0,1.0
2016-08-10,163.45,163.6,162.01,162.19,136.690421264135,1656141,0.0,1.0
2016-08-09,162.5,164.579,162.5,163.44,137.743895748259,1957434,0.0,1.0
2016-08-08,162.1,163.98,162.01,162.83,137.229800200007,2266612,0.0,1.0
2016-08-05,159.75,162.13,159.2,162.09,136.606143305405,2676100,0.0,1.0
2016-08-04,158.22,158.9,157.41,158.05,133.201313772714,2005699,0.0,1.0
2016-08-03,156.45,158.95,156.18,158.34,133.445719853031,2284670,0.0,1.0
2016-08-02,157.65,158.46,155.37,156.06,131.524182393988,3182783,0.0,1.0
2016-08-01,158.81,159.92,157.93,158.18,133.310875119063,2315900,0.0,1.0
2016-07-29,159.51,160.19,158.65,158.81,133.841826259062,2388134,0.0,1.0
2016-07-28,160.18,160.96,158.84,160.53,135.291407149217,2047424,0.0,1.0
2016-07-27,161.2,162.17,160.41,160.99,135.679085759375,2317561,0.0,1.0
2016-07-26,160.68,161.5,159.42,161.16,135.822358289216,2147846,0.0,1.0
2016-07-25,159.64,161.33,159.61,160.51,135.274551557471,1956099,0.0,1.0
2016-07-22,160.29,160.73,159.86,160.41,135.190273598741,1811695,0.0,1.0
2016-07-21,161.71,161.9,159.77,160.05,134.886872947313,2997187,0.0,1.0
2016-07-20,162.55,162.89,159.22,161.77,136.336453837469,3547824,0.0,1.0
2016-07-19,162.02,164.08,160.73,161.41,136.033053186041,5399685,0.0,1.0
2016-07-18,162.36,164.09,162.01,163.33,137.651189993656,4730932,0.0,1.0
2016-07-15,162.86,163.14,160.7,161.64,136.22689249112,3076125,0.0,1.0
2016-07-14,160.29,163.24,160.01,162.54,136.98539411969,5086924,0.0,1.0
2016-07-13,157.0,158.27,156.15,157.92,133.091752426365,4275685,0.0,1.0
2016-07-12,154.0,157.25,153.92,156.92,132.248972839065,5119314,0.0,1.0
2016-07-11,151.49,152.98,151.38,152.19,128.262625391138,3042033,0.0,1.0
2016-07-08,149.36,150.92,148.31,150.38,126.737194338126,3281405,0.0,1.0
2016-07-07,146.0,148.09,145.36,147.0,123.888599333053,2578292,0.0,1.0
2016-07-06,142.94,145.9399,142.6241,145.58,122.691852319087,2941384,0.0,1.0
2016-07-05,146.72,146.94,143.33,144.45,121.739511385439,3942664,0.0,1.0
2016-07-01,148.49,150.7,148.07,148.25,124.942073817177,3096762,0.0,1.0
2016-06-30,146.67,148.88,145.37,148.58,125.220191080986,4528624,0.0,1.0
2016-06-29,143.6,145.55,142.9301,145.5,122.624429952103,3804113,0.0,1.0
2016-06-28,142.21,142.615,139.82,142.41,120.020241027347,5040600,0.0,1.0
